n,time
799,12
800,11
801,10
802,11
803,11
804,12
805,10
806,10
807,11
808,10
809,10
810,10
811,10
812,10
813,10
814,11
815,11
816,11
817,11
818,11
819,10
820,12
821,10
822,10
823,13
824,10
825,10
826,11
827,10
828,10
829,10
830,11
831,11
832,11
833,10
834,11
835,11
836,11
837,11
838,11
839,11
840,11
841,10
842,11
843,9
844,11
845,11
846,11
847,10
848,11
849,11
850,11
851,11
852,12
853,11
854,11
855,11
856,11
857,12
858,10
859,10
860,11
861,11
862,11
863,11
864,11
865,11
866,12
867,11
868,12
869,11
870,12
871,11
872,11
873,15
874,12
875,12
876,11
877,11
878,11
879,12
880,11
881,11
882,12
883,11
884,11
885,11
886,11
887,11
888,12
889,14
890,13
891,11
892,12
893,12
894,11
895,13
896,11
897,11
898,12
899,11
900,11
901,12
902,11
903,11
904,11
905,11
906,11
907,12
908,16
909,12
910,11
911,11
912,14
913,13
914,12
915,12
916,11
917,11
918,12
919,12
920,13
921,11
922,11
923,11
924,11
925,12
926,12
927,11
928,13
929,11
930,11
931,12
932,11
933,12
934,12
935,12
936,11
937,11
938,11
939,11
940,14
941,12
942,12
943,11
944,11
945,12
946,12
947,12
948,12
949,12
950,11
951,11
952,12
953,12
954,12
955,11
956,11
957,11
958,12
959,12
960,12
961,13
962,12
963,11
964,12
965,12
966,12
967,12
968,12
969,12
970,12
971,12
972,12
973,12
974,12
975,12
976,12
977,11
978,12
979,12
980,12
981,12
982,12
983,11
984,12
985,13
986,12
987,12
988,15
989,13
990,13
991,13
992,14
993,13
994,13
995,12
996,12
997,12
998,11
999,12
1000,20
1001,12
1002,15
1003,12
1004,12
1005,12
1006,13
1007,12
1008,13
1009,12
1010,12
1011,13
1012,13
1013,12
1014,12
1015,13
1016,12
1017,13
1018,13
1019,12
1020,13
1021,16
1022,12
1023,12
1024,12
1025,14
1026,14
1027,14
1028,15
1029,14
1030,14
1031,14
1032,14
1033,15
1034,15
1035,15
1036,13
1037,14
1038,14
1039,15
1040,15
1041,14
1042,15
1043,13
1044,15
1045,14
1046,13
1047,14
1048,15
1049,15
1050,16
1051,15
1052,14
1053,15
1054,18
1055,15
1056,14
1057,14
1058,14
1059,15
1060,15
1061,15
1062,18
1063,15
1064,15
1065,15
1066,15
1067,15
1068,15
1069,20
1070,15
1071,15
1072,14
1073,14
1074,14
1075,14
1076,14
1077,15
1078,15
1079,13
1080,14
1081,15
1082,15
1083,15
1084,15
1085,15
1086,19
1087,15
1088,15
1089,15
1090,14
1091,16
1092,17
1093,15
1094,14
1095,15
1096,16
1097,15
1098,15
1099,14
1100,14
1101,15
1102,15
1103,18
1104,15
1105,14
1106,14
1107,18
1108,19
1109,15
1110,14
1111,15
1112,14
1113,18
1114,15
1115,15
1116,16
1117,17
1118,16
1119,14
1120,14
1121,14
1122,15
1123,15
1124,15
1125,15
1126,14
1127,15
1128,15
1129,14
1130,15
1131,15
1132,15
1133,15
1134,19
1135,15
1136,65
1137,16
1138,15
1139,15
1140,15
1141,15
1142,16
1143,15
1144,19
1145,16
1146,18
1147,15
1148,16
1149,14
1150,14
1151,15
1152,20
1153,14
1154,14
1155,16
1156,15
1157,16
1158,17
1159,19
1160,16
1161,15
1162,15
1163,15
1164,16
1165,16
1166,16
1167,16
1168,14
1169,16
1170,16
1171,16
1172,16
1173,15
1174,15
1175,16
1176,16
1177,16
1178,19
1179,14
1180,16
1181,14
1182,16
1183,16
1184,14
1185,19
1186,17
1187,17
1188,16
1189,15
1190,16
1191,16
1192,15
1193,16
1194,16
1195,15
1196,15
1197,15
1198,15
1199,16
1200,20
1201,16
1202,16
1203,16
1204,18
1205,17
1206,17
1207,17
1208,15
1209,15
1210,15
1211,17
1212,19
1213,17
1214,16
1215,16
1216,16
1217,16
1218,19
1219,15
1220,15
1221,16
1222,16
1223,16
1224,20
1225,17
1226,18
1227,18
1228,16
1229,17
1230,20
1231,16
1232,15
1233,17
1234,15
1235,17
1236,16
1237,16
1238,17
1239,16
1240,17
1241,17
1242,16
1243,24
1244,18
1245,16
1246,15
1247,15
1248,16
1249,16
1250,17
1251,20
1252,16
1253,16
1254,15
1255,16
1256,15
1257,16
1258,16
1259,16
1260,15
1261,17
1262,17
1263,18
1264,16
1265,15
1266,17
1267,15
1268,17
1269,17
1270,17
1271,15
1272,17
1273,15
1274,17
1275,17
1276,17
1277,17
1278,16
1279,17
1280,17
1281,16
1282,18
1283,16
1284,18
1285,17
1286,16
1287,16
1288,20
1289,18
1290,17
1291,21
1292,24
1293,16
1294,19
1295,16
1296,19
1297,17
1298,16
1299,20
1300,17
1301,17
1302,17
1303,15
1304,17
1305,18
1306,15
1307,19
1308,17
1309,16
1310,17
1311,17
1312,17
1313,18
1314,17
1315,16
1316,17
1317,17
1318,16
1319,18
1320,16
1321,16
1322,18
1323,16
1324,17
1325,21
1326,16
1327,18
1328,17
1329,18
1330,18
1331,16
1332,18
1333,17
1334,18
1335,18
1336,16
1337,17
1338,17
1339,16
1340,19
1341,16
1342,17
1343,17
1344,18
1345,19
1346,17
1347,18
1348,17
1349,17
1350,18
1351,17
1352,17
1353,18
1354,20
1355,19
1356,17
1357,17
1358,17
1359,21
1360,18
1361,18
1362,17
1363,16
1364,17
