n,time
799,14
800,19
801,14
802,16
803,15
804,17
805,18
806,19
807,14
808,21
809,16
810,16
811,17
812,14
813,14
814,13
815,13
816,13
817,19
818,21
819,14
820,21
821,13
822,18
823,22
824,13
825,13
826,20
827,18
828,18
829,19
830,20
831,16
832,13
833,17
834,13
835,15
836,13
837,13
838,15
839,13
840,13
841,15
842,14
843,13
844,14
845,13
846,15
847,13
848,15
849,15
850,14
851,15
852,15
853,15
854,16
855,20
856,17
857,23
858,19
859,19
860,13
861,20
862,14
863,16
864,17
865,18
866,16
867,21
868,21
869,22
870,22
871,14
872,20
873,21
874,18
875,15
876,21
877,20
878,20
879,19
880,18
881,22
882,23
883,19
884,19
885,19
886,22
887,19
888,26
889,26
890,23
891,23
892,23
893,15
894,14
895,26
896,21
897,16
898,14
899,19
900,14
901,21
902,21
903,19
904,20
905,20
906,21
907,30
908,21
909,20
910,20
911,20
912,21
913,18
914,24
915,21
916,17
917,18
918,17
919,22
920,22
921,20
922,18
923,20
924,19
925,22
926,22
927,18
928,24
929,14
930,22
931,15
932,20
933,22
934,22
935,22
936,20
937,19
938,15
939,14
940,19
941,22
942,21
943,20
944,19
945,16
946,31
947,23
948,22
949,21
950,21
951,22
952,22
953,23
954,18
955,19
956,19
957,19
958,17
959,17
960,16
961,15
962,15
963,15
964,15
965,15
966,21
967,17
968,17
969,16
970,15
971,15
972,21
973,16
974,21
975,17
976,23
977,18
978,21
979,23
980,17
981,21
982,23
983,16
984,18
985,18
986,23
987,17
988,29
989,16
990,22
991,17
992,26
993,20
994,26
995,24
996,22
997,20
998,24
999,18
1000,24
1001,24
1002,22
1003,21
1004,20
1005,20
1006,20
1007,20
1008,17
1009,25
1010,16
1011,19
1012,18
1013,16
1014,16
1015,17
1016,16
1017,16
1018,17
1019,38
1020,27
1021,19
1022,22
1023,22
1024,17
1025,19
1026,18
1027,16
1028,18
1029,18
1030,18
1031,18
1032,16
1033,16
1034,17
1035,16
1036,16
1037,16
1038,16
1039,17
1040,20
1041,19
1042,17
1043,17
1044,16
1045,18
1046,18
1047,23
1048,25
1049,20
