n,time
1041,16672
1042,17003
1043,21070
1044,16862
1045,17002
1046,16752
1047,16552
1048,20189
1049,21642
1050,19076
1051,16972
1052,21641
1053,20179
1054,17062
1055,20279
1056,25629
1057,39115
1058,25408
1059,25328
1060,26410
1061,17093
1062,21460
1063,21451
1064,17503
1065,18004
1066,18996
1067,17403
1068,19067
1069,17563
1070,21871
1071,20279
1072,17063
1073,17142
1074,17093
1075,17073
1076,17323
1077,22623
1078,21682
1079,19106
1080,19126
1081,20499
1082,20369
1083,20650
1084,17173
1085,23254
1086,17273
1087,24577
1088,19467
1089,19437
1090,18265
1091,17413
1092,17594
1093,17614
1094,17613
1095,17614
1096,17634
1097,17504
1098,17383
1099,21862
1100,17613
1101,19387
1102,17533
1103,17222
1104,17664
1105,18355
1106,17763
1107,27552
1108,17514
1109,17593
1110,17693
1111,17714
1112,22142
1113,24567
1114,18645
1115,18736
1116,22383
1117,18676
1118,18344
1119,18605
1120,22212
1121,18735
1122,22502
1123,36830
1124,26521
1125,18786
1126,18064
1127,21150
1128,18014
1129,17794
1130,22573
1131,26561
1132,26641
1133,23024
1134,23625
1135,18085
1136,18104
1137,40778
1138,19046
1139,20089
1140,18966
1141,25168
1142,20158
1143,18214
1144,20158
1145,22904
1146,22944
1147,28785
1148,20249
1149,22162
1150,18114
1151,21521
1152,18304
1153,20348
1154,18274
1155,25388
1156,20399
1157,23444
1158,18465
1159,18505
1160,30348
1161,18576
1162,18505
1163,18836
1164,18695
1165,18495
1166,18705
1167,18345
1168,20238
1169,18626
1170,19527
1171,19156
1172,18635
1173,25799
1174,18796
1175,18475
1176,27683
1177,25268
1178,21981
1179,23625
1180,20740
1181,18675
1182,18545
1183,24035
1184,18806
1185,18705
1186,18745
1187,24798
1188,18906
1189,20949
1190,18977
1191,25088
1192,24356
1193,36580
1194,19087
1195,19678
1196,18997
1197,19076
1198,19106
1199,19157
1200,19116
1201,20950
1202,24006
1203,19928
1204,19086
1205,19176
1206,19567
1207,20118
1208,35277
1209,26250
1210,19297
1211,22663
1212,31299
1213,23946
1214,28073
1215,21460
1216,19377
1217,19477
1218,20429
1219,19407
1220,20298
1221,19437
1222,19417
1223,22814
1224,19457
1225,19457
1226,21591
1227,20479
1228,20779
1229,19317
1230,20359
1231,19567
1232,19837
1233,19648
1234,19457
1235,26630
1236,29075
1237,36449
1238,26711
1239,19717
1240,19738
1241,29296
1242,21861
1243,19758
1244,19747
1245,19897
1246,20740
1247,25769
1248,23565
1249,19908
1250,20369
1251,19476
1252,19877
1253,19888
1254,19968
1255,22272
1256,19898
1257,20799
1258,19948
1259,23525
1260,21010
1261,21020
1262,25047
1263,22152
1264,19877
1265,25529
1266,20188
1267,20098
1268,20138
1269,27272
1270,22312
1271,22453
1272,22653
1273,20148
1274,20269
1275,23645
1276,22513
1277,25398
1278,21651
1279,23565
1280,20269
1281,24607
1282,22723
1283,20138
1284,30067
1285,26640
1286,21291
1287,20369
1288,24126
1289,35758
1290,34927
1291,25579
1292,24717
1293,21470
1294,20499
1295,20399
1296,21521
1297,24627
1298,20569
1299,23024
1300,21912
1301,26079
1302,30628
1303,20639
1304,24356
1305,22883
1306,20970
1307,20599
1308,27141
1309,20750
1310,20710
1311,25869
1312,30197
1313,26650
1314,20920
1315,24848
1316,27302
1317,27292
1318,25669
1319,22032
1320,24086
1321,21250
1322,20980
1323,21180
1324,23214
1325,20589
1326,20680
1327,31320
1328,20980
1329,22923
1330,29095
1331,31409
1332,24677
1333,29025
1334,25037
1335,26410
1336,23254
1337,21110
1338,21100
1339,21030
1340,21331
1341,26560
1342,21060
1343,27111
1344,25408
1345,25819
1346,21571
1347,21270
1348,23605
1349,28053
1350,21801
1351,25218
1352,29746
1353,33764
1354,23845
1355,21290
1356,21441
1357,23845
1358,21511
1359,25429
1360,21260
1361,31951
1362,23845
1363,21872
1364,21341
1365,21431
1366,22713
1367,24487
1368,21631
1369,37391
1370,27252
1371,24046
1372,26741
1373,22483
1374,28434
1375,21751
1376,21722
1377,22763
1378,21771
1379,24176
1380,24567
1381,21651
1382,21821
1383,37381
1384,30278
1385,21862
1386,22893
1387,24336
1388,21921
1389,25869
1390,30418
1391,21832
1392,24286
1393,22022
1394,23034
1395,27483
1396,25980
1397,25999
1398,21912
1399,22011
1400,21882
1401,23585
1402,21872
1403,21941
1404,28935
1405,32512
1406,23154
1407,22152
1408,29476
1409,28934
1410,24686
1411,22383
1412,22092
1413,23154
1414,22683
1415,24998
1416,29626
1417,22412
1418,29256
1419,23926
1420,24868
1421,22522
1422,23695
1423,27743
1424,22403
1425,22483
1426,28474
1427,29496
1428,28204
1429,27352
1430,25408
1431,28664
1432,25207
1433,22713
1434,30207
1435,23635
1436,23916
1437,24306
1438,22683
