n,time
859,1794
860,1703
861,1924
862,2184
863,1984
864,1673
865,1563
866,1383
867,1974
868,1282
869,1372
870,2164
871,1583
872,1634
873,1643
874,1323
875,2144
876,1723
877,1513
878,1322
879,1733
880,1714
881,1693
882,2916
883,1363
884,991
885,1353
886,1212
887,1142
888,1062
889,1152
890,892
891,922
892,971
893,1092
894,961
895,951
896,1002
897,932
898,891
899,1082
900,1012
901,892
902,902
903,871
904,1222
905,892
906,942
907,962
908,1032
909,962
910,1342
911,1282
912,972
913,1132
914,992
915,1092
916,772
917,882
918,951
919,741
920,2265
921,1894
922,1343
923,1974
924,2144
925,1563
926,1904
927,2064
928,1803
929,1844
930,2474
931,1814
932,1413
933,2354
934,1102
935,1102
936,1293
937,922
938,932
939,962
940,1072
941,7364
942,1092
943,972
944,1072
945,962
946,1473
947,842
948,1232
949,1202
950,1683
951,912
952,1422
953,912
954,1132
955,952
956,1142
957,1262
958,1052
959,1173
960,1453
961,1042
962,1103
963,2825
964,3166
965,1974
966,1363
967,1443
968,1152
969,1122
970,1333
971,1423
972,1262
973,1052
974,1162
975,2725
976,1793
977,1122
978,1012
979,1052
980,1112
981,952
982,852
983,1242
984,851
985,972
986,802
987,2715
988,1243
989,1092
990,1282
991,992
992,871
993,752
994,1112
995,891
996,891
997,932
998,1182
999,922
1000,761
1001,1343
1002,1213
1003,1623
1004,1002
1005,1583
1006,1112
1007,1072
1008,1422
1009,942
1010,922
1011,1052
1012,1072
1013,1463
1014,1122
1015,1323
1016,1393
1017,1162
1018,1343
1019,1252
1020,1954
1021,1062
1022,1002
1023,761
1024,1452
1025,1182
1026,1122
1027,1212
1028,1874
1029,1723
1030,1463
1031,1613
1032,1693
1033,1413
1034,1643
1035,1684
1036,1583
1037,2394
1038,1413
1039,832
1040,1623
1041,872
1042,952
1043,2835
1044,1313
1045,1282
1046,1172
1047,1643
1048,1082
1049,1312
1050,1293
1051,1373
1052,1673
1053,982
1054,1783
1055,952
1056,1293
1057,802
1058,1252
1059,1333
1060,1313
1061,1653
1062,962
1063,1293
1064,1062
1065,1342
1066,1223
1067,1523
1068,1172
1069,1763
1070,1072
1071,1503
1072,1232
1073,1924
1074,1203
1075,1242
1076,2074
1077,1272
1078,1172
1079,1052
1080,952
1081,1122
1082,1022
1083,1302
1084,892
1085,932
1086,951
1087,1132
1088,1122
1089,972
1090,1052
1091,1002
1092,842
1093,992
1094,2976
1095,1142
1096,1172
1097,1072
1098,992
1099,941
1100,1082
1101,1002
1102,1052
1103,1192
1104,912
1105,952
1106,852
1107,1062
1108,1213
1109,962
1110,852
1111,932
1112,2354
1113,1262
1114,1123
1115,1162
1116,1252
1117,1323
1118,1192
1119,1192
1120,3768
1121,1703
1122,1152
1123,1183
1124,1102
1125,1132
1126,1473
1127,1463
1128,1423
1129,1933
1130,1463
1131,1593
1132,1674
1133,2184
1134,1523
1135,2084
1136,2074
1137,1543
1138,1583
1139,1683
1140,1814
1141,2124
1142,2124
1143,1713
1144,1042
1145,1833
1146,1152
1147,1232
1148,1182
1149,892
1150,892
1151,1152
1152,962
1153,801
1154,982
1155,1082
1156,771
1157,942
1158,1102
1159,981
1160,1072
1161,1573
1162,951
1163,1222
1164,852
1165,1162
1166,1202
1167,1122
1168,1202
1169,982
1170,2475
1171,1262
1172,1262
1173,1152
1174,1403
1175,1362
1176,1423
1177,2204
1178,1723
1179,972
1180,882
1181,2184
1182,862
1183,902
1184,1112
1185,1072
1186,972
1187,891
1188,912
1189,972
1190,962
1191,781
1192,962
1193,871
1194,1052
1195,1082
1196,1042
1197,1032
1198,932
1199,2024
1200,1443
1201,1152
1202,962
1203,972
1204,942
1205,1122
1206,822
1207,812
1208,1102
1209,1102
1210,992
1211,902
1212,1092
1213,952
1214,1072
1215,1372
1216,1132
1217,1423
1218,1152
1219,992
1220,1573
1221,1242
1222,1773
1223,1002
1224,1002
1225,992
1226,1052
1227,1292
1228,1012
1229,1012
1230,1032
1231,1132
1232,1102
1233,1042
1234,1012
1235,922
1236,1423
1237,1122
1238,1242
1239,852
1240,1072
1241,871
1242,1002
1243,1122
1244,1122
1245,902
1246,982
1247,1002
1248,932
1249,1363
1250,912
1251,882
1252,1072
1253,942
1254,802
1255,1052
1256,1392
1257,1703
1258,981
1259,1112
1260,1202
1261,931
1262,731
1263,922
1264,1072
1265,1122
1266,901
1267,1383
1268,751
1269,892
1270,892
1271,1884
1272,1012
1273,1002
1274,962
1275,821
1276,821
1277,1062
1278,922
1279,1122
1280,772
1281,862
1282,962
1283,1012
1284,1022
1285,1432
1286,1593
1287,1272
1288,972
1289,831
1290,881
1291,861
1292,832
1293,942
1294,992
1295,1022
1296,1874
1297,2165
1298,1774
1299,2034
1300,1824
1301,2224
1302,2064
1303,1593
1304,1492
1305,1744
1306,1192
1307,2324
1308,1883
1309,2415
1310,1092
1311,1933
1312,2205
1313,1112
1314,941
1315,1052
1316,1012
1317,882
1318,882
1319,1152
1320,972
1321,892
1322,1002
1323,1032
1324,831
1325,1021
1326,1653
1327,1683
1328,1623
1329,1803
1330,1293
1331,1713
1332,2175
1333,1643
1334,1362
1335,1734
1336,1403
1337,2164
1338,1182
1339,1684
1340,1623
1341,1483
1342,1523
1343,1753
1344,1373
1345,1483
1346,1302
1347,1483
1348,1192
1349,1663
1350,1643
1351,1793
1352,1553
1353,1343
1354,1122
1355,1894
1356,1542
1357,1512
1358,1383
1359,2675
1360,2214
1361,1523
1362,1012
1363,1042
1364,1022
1365,1353
1366,1182
1367,1122
1368,1292
1369,902
1370,1152
1371,1082
1372,912
1373,1032
1374,862
1375,1012
1376,1392
1377,1032
1378,941
1379,731
1380,1132
1381,1002
1382,1012
1383,712
1384,1012
1385,1002
1386,932
1387,972
1388,861
1389,952
1390,1132
1391,932
1392,2505
1393,1002
1394,1874
1395,1954
1396,1323
1397,2135
1398,1372
1399,2365
1400,1233
1401,1533
1402,1573
1403,1743
1404,1403
1405,1723
1406,1323
1407,1644
1408,1803
1409,1663
1410,1854
1411,1784
1412,1523
1413,1493
1414,1493
1415,1833
1416,1413
1417,2835
1418,1192
1419,1042
1420,992
1421,891
1422,1202
1423,961
1424,1042
1425,942
1426,1082
1427,1042
1428,1152
1429,1022
1430,912
1431,1202
1432,1062
1433,962
1434,2404
1435,1613
1436,1413
1437,1392
1438,1683
1439,1123
1440,1553
1441,1803
1442,1683
1443,1553
1444,1824
1445,1353
1446,1373
1447,1422
1448,1433
1449,1683
1450,1973
1451,2384
1452,1143
1453,882
1454,1152
1455,1693
1456,1082
1457,8255
1458,751
1459,962
1460,1042
1461,932
1462,851
1463,922
1464,1102
1465,932
1466,1042
1467,802
1468,1042
1469,1243
1470,952
1471,1323
1472,1162
1473,1042
1474,3287
1475,962
1476,982
1477,1042
1478,952
1479,972
1480,1012
1481,922
1482,862
1483,2815
1484,1112
1485,1653
1486,1102
1487,1012
1488,1243
1489,1543
1490,1122
1491,861
1492,1002
1493,992
1494,912
1495,1092
1496,1032
1497,952
1498,892
1499,882
1500,1513
1501,1133
1502,942
1503,952
1504,1583
1505,891
1506,871
1507,1172
1508,992
1509,962
1510,982
1511,932
1512,1383
1513,1382
1514,1323
1515,1072
1516,1122
1517,812
1518,1112
1519,1363
1520,962
1521,962
1522,1162
1523,741
1524,962
1525,1072
1526,801
1527,852
1528,1133
1529,1022
1530,1012
1531,982
1532,902
1533,891
1534,1042
1535,902
1536,871
1537,821
1538,902
1539,1052
1540,1092
1541,1052
1542,1012
1543,902
1544,822
1545,732
1546,651
1547,1082
1548,861
1549,851
1550,1001
1551,962
1552,1192
1553,751
1554,971
1555,982
1556,1022
1557,1082
1558,762
1559,1423
1560,952
1561,1072
1562,1002
1563,882
1564,711
1565,1032
1566,942
1567,972
1568,812
1569,1052
1570,1012
1571,892
1572,1704
1573,1162
