n,time
2535,1223
2536,1864
2537,1513
2538,2023
2539,1954
2540,1332
2541,1854
2542,1613
2543,2194
2544,1774
2545,2585
2546,2926
2547,3296
2548,2275
2549,3106
2550,1844
2551,2495
2552,2013
2553,2014
2554,1052
2555,1432
2556,1272
2557,2515
2558,2014
2559,1503
2560,2104
2561,1443
2562,1944
2563,1162
2564,2414
2565,2244
2566,2265
2567,1563
2568,1313
2569,2896
2570,2354
2571,3016
2572,1924
2573,1212
2574,932
2575,1623
2576,1443
2577,1964
2578,862
2579,3096
2580,2425
2581,2415
2582,2325
2583,1583
2584,1423
2585,2424
2586,2354
2587,2345
2588,2665
2589,2285
2590,1433
2591,1844
2592,2455
2593,1573
2594,2454
2595,1783
2596,2535
2597,2395
2598,2114
2599,1964
2600,1784
2601,1934
2602,2946
2603,1603
2604,912
2605,2003
2606,1513
2607,1442
2608,3006
2609,2294
2610,1894
2611,1623
2612,1092
2613,2915
2614,2885
2615,2535
2616,1533
2617,1843
2618,1011
2619,1994
2620,1944
2621,2064
2622,1313
2623,1713
2624,1513
2625,1312
2626,1733
2627,1112
2628,1803
2629,1543
2630,1674
2631,2034
2632,2915
2633,1803
2634,1934
2635,2605
2636,2595
2637,2154
2638,1993
2639,1634
2640,841
2641,1673
2642,922
2643,1553
2644,1724
2645,1463
2646,2876
2647,1773
2648,2184
2649,2816
2650,2484
2651,1924
2652,2705
2653,1152
2654,2535
2655,961
2656,2364
2657,2675
2658,2425
2659,2996
2660,1873
2661,2275
2662,2275
2663,2054
2664,1894
2665,1042
2666,3667
2667,1893
2668,1783
2669,1703
2670,1513
2671,2314
2672,2184
2673,1163
2674,2405
2675,1413
2676,2174
2677,1823
2678,1503
2679,1302
2680,1914
2681,1223
2682,2064
2683,1232
2684,2485
2685,1573
2686,1633
2687,1132
2688,1112
2689,902
2690,852
2691,1693
2692,1774
2693,1463
2694,1783
2695,1583
2696,1714
2697,1493
2698,2124
2699,2415
2700,2044
2701,2565
2702,2034
2703,2344
2704,2615
2705,1763
2706,1813
2707,942
2708,3126
2709,2364
2710,1433
2711,2435
2712,2374
2713,1633
2714,1273
2715,2394
2716,1413
2717,2344
2718,1553
2719,2775
2720,2424
2721,1633
2722,2405
2723,2324
2724,2985
2725,2605
2726,2455
2727,1442
2728,1483
2729,1302
2730,1723
2731,2275
2732,1473
2733,2175
2734,2304
2735,1322
2736,1583
2737,1774
2738,921
2739,1794
2740,1703
2741,1733
2742,1513
2743,1653
2744,1583
2745,1403
2746,1763
2747,931
2748,1593
2749,3116
2750,1243
2751,2044
2752,1824
2753,2315
2754,1824
2755,1964
2756,1954
2757,1433
2758,1453
2759,1022
2760,1764
2761,1463
2762,1243
2763,1503
2764,2535
2765,1082
2766,2034
2767,1001
2768,1472
2769,2094
2770,2144
2771,2876
2772,1072
2773,1834
2774,1844
2775,1473
2776,1372
2777,2675
2778,2635
2779,1122
2780,1863
2781,1954
2782,2234
2783,1754
2784,1673
2785,1763
2786,1904
2787,1874
2788,2294
2789,1864
2790,1663
2791,2184
2792,1893
2793,1212
2794,2174
2795,1853
2796,1172
2797,1984
2798,1714
2799,1693
2800,1072
2801,2254
2802,2555
2803,2485
2804,2134
2805,1924
2806,2575
2807,2194
2808,2705
2809,2906
2810,1302
2811,1804
2812,1103
2813,2164
2814,2334
2815,3116
2816,1623
2817,1533
2818,2575
2819,2395
2820,1703
2821,2304
2822,1252
2823,901
2824,2004
2825,1523
2826,1522
2827,3186
2828,1933
2829,2034
2830,1613
2831,1082
2832,1863
2833,821
2834,2344
2835,2244
2836,2855
2837,3667
2838,2836
2839,2966
2840,2134
2841,1413
2842,932
2843,1873
2844,1022
2845,1793
2846,972
2847,2004
2848,1533
2849,931
2850,1272
2851,1653
2852,1002
2853,1794
2854,3136
2855,1794
2856,3206
2857,3026
2858,2535
2859,2455
2860,1222
2861,1833
2862,2034
2863,1783
2864,952
2865,1012
2866,1082
2867,1072
2868,1813
2869,1543
2870,1102
2871,1754
2872,3687
2873,2605
2874,3066
2875,2705
2876,2265
2877,2244
2878,2515
2879,2585
2880,2605
2881,1412
2882,1282
2883,982
2884,2053
2885,1163
2886,2274
2887,1433
2888,2004
2889,1012
2890,1673
2891,3566
2892,1172
2893,1232
2894,2164
2895,1002
2896,1784
2897,1182
2898,1643
2899,861
2900,1183
2901,2315
2902,2695
2903,1212
2904,3096
2905,3286
2906,1663
2907,2455
2908,2485
2909,2094
2910,2384
2911,2675
2912,2615
2913,2314
2914,2354
2915,2234
2916,1252
2917,2365
2918,1924
2919,2254
2920,881
2921,2054
2922,2144
2923,2876
2924,2574
2925,2254
2926,3016
2927,1803
2928,2225
2929,1834
2930,1743
2931,1132
2932,1452
2933,1222
2934,1583
2935,1934
2936,982
2937,1152
2938,1703
2939,1483
2940,2014
2941,2315
2942,2264
2943,2434
2944,2154
2945,2765
2946,2375
2947,2234
2948,2434
2949,2024
2950,1944
2951,1573
2952,2745
2953,2966
2954,1523
2955,2595
2956,2304
2957,2184
2958,1593
2959,2445
2960,2425
2961,2394
2962,1082
2963,2565
2964,1413
2965,2414
2966,2655
2967,2705
2968,1663
2969,2815
2970,2254
2971,2936
2972,2345
2973,2174
2974,1713
2975,2896
2976,2394
2977,3467
2978,2104
2979,2405
2980,2214
2981,1673
2982,2325
2983,2084
2984,1032
2985,1853
2986,1713
2987,1563
2988,3196
2989,1653
2990,2345
2991,1463
2992,1142
2993,1864
2994,1933
2995,1473
2996,1573
2997,1112
2998,1763
2999,2875
3000,1763
3001,1734
3002,2735
3003,1984
3004,1723
3005,2034
3006,1123
3007,1733
3008,1913
3009,1533
3010,3106
3011,2675
3012,2304
3013,3026
3014,1713
3015,2094
3016,1102
3017,1072
3018,1763
3019,1423
3020,1493
3021,2485
3022,1884
3023,1964
3024,791
3025,2936
3026,2806
3027,1964
3028,2304
3029,1062
3030,2003
3031,1703
3032,2976
3033,2465
3034,2605
3035,2124
3036,1703
3037,1613
3038,1653
3039,1022
3040,1853
3041,1744
3042,892
3043,1653
3044,2094
3045,1543
3046,1953
3047,1623
3048,871
3049,1774
3050,1092
3051,1112
3052,2014
3053,1673
3054,2786
3055,2194
3056,1803
3057,1904
3058,1884
3059,1994
3060,1442
3061,1082
3062,832
3063,2114
3064,691
3065,1683
3066,1372
3067,1694
3068,1443
3069,1512
3070,912
3071,2104
3072,1693
3073,1483
3074,1313
3075,932
3076,3747
3077,3216
3078,2905
3079,2725
3080,1272
3081,1913
3082,1643
3083,1382
3084,821
3085,2375
3086,1122
3087,1763
3088,1533
3089,1954
3090,1512
3091,812
3092,1613
3093,1753
3094,2254
3095,1142
3096,1974
3097,1984
3098,1432
3099,1463
3100,1733
3101,2264
3102,2805
3103,1753
3104,1313
3105,1773
3106,1834
3107,1463
3108,1262
3109,2515
3110,1633
3111,1623
3112,792
3113,1723
3114,1493
3115,1433
3116,1934
3117,1032
3118,1894
3119,1793
3120,1843
3121,1523
3122,1513
3123,802
3124,1863
3125,1423
3126,2515
3127,881
3128,1644
3129,2234
3130,2003
3131,1934
3132,2766
3133,1743
3134,1793
3135,1973
3136,1483
3137,2054
3138,1814
3139,802
3140,1734
3141,1693
3142,1603
3143,1533
3144,1533
3145,1973
3146,2004
3147,3216
3148,1703
3149,3407
3150,2464
3151,1323
3152,1522
3153,2625
3154,932
3155,2725
3156,2805
3157,1714
3158,1152
3159,2064
3160,2104
3161,1173
3162,2094
3163,1863
3164,2535
3165,1052
3166,1763
3167,1774
3168,1774
3169,1502
3170,1623
3171,2595
3172,2455
3173,1302
3174,2325
3175,2295
3176,1974
3177,2575
3178,1382
3179,2465
3180,2374
3181,1934
3182,2735
3183,1914
3184,1452
3185,1784
3186,1533
3187,731
3188,882
3189,901
3190,1623
3191,1703
3192,1583
3193,2234
3194,1724
3195,2175
3196,2024
3197,1373
3198,2505
3199,2434
3200,2605
3201,2435
3202,1243
3203,2284
3204,1693
3205,2465
3206,1193
3207,1893
3208,2485
3209,1754
3210,1904
3211,1804
3212,1533
3213,1172
3214,3066
3215,981
3216,3246
3217,2415
3218,1964
3219,2284
3220,2104
3221,1202
3222,3046
3223,2345
3224,1363
3225,2265
3226,2345
3227,2264
3228,2676
3229,2655
3230,2204
3231,2254
3232,2304
3233,1733
3234,1443
3235,3357
3236,971
3237,1182
3238,2635
3239,2064
3240,1563
3241,1854
3242,2255
3243,2695
3244,2475
3245,1343
3246,2154
3247,2204
3248,1293
3249,2385
3250,2655
3251,2825
3252,2214
3253,2094
3254,2344
3255,2254
3256,1322
3257,2495
3258,2906
3259,921
3260,1433
3261,3026
3262,1352
3263,902
3264,1703
3265,1543
3266,2064
3267,1503
3268,1583
3269,922
3270,1072
3271,2104
3272,781
3273,1392
3274,1533
3275,1012
3276,2545
3277,2284
3278,2184
3279,2144
3280,1112
3281,2755
3282,2705
3283,2465
3284,2044
3285,2254
3286,2054
3287,1793
3288,1724
3289,2295
3290,1553
3291,951
3292,1954
3293,1643
3294,1794
3295,982
3296,1853
3297,1573
3298,1242
3299,892
3300,1713
3301,2575
3302,1112
3303,2384
3304,2524
3305,2364
3306,992
3307,1523
3308,2414
3309,2855
3310,1623
3311,2875
3312,1823
3313,1002
3314,1052
3315,1894
3316,1914
3317,2034
3318,1833
3319,691
3320,1714
3321,952
3322,2455
3323,2675
3324,2796
3325,2044
3326,2545
3327,2775
3328,2735
3329,1482
3330,2474
3331,2254
3332,3447
3333,1182
3334,2865
3335,1864
3336,1834
3337,2865
3338,1283
3339,2154
3340,1653
3341,2525
3342,1833
3343,1242
3344,2945
3345,1993
3346,982
3347,1303
3348,1934
3349,901
3350,1673
3351,832
3352,1733
3353,1503
3354,822
3355,1783
3356,2084
3357,1513
3358,1462
3359,1794
3360,1563
3361,2936
3362,2725
3363,1523
3364,1984
3365,1202
3366,2194
3367,962
3368,1624
3369,2935
3370,1964
3371,1863
3372,1523
3373,2605
3374,2485
3375,1643
3376,1913
3377,1763
3378,1443
3379,2395
3380,1403
3381,2465
3382,2475
3383,1813
3384,3086
3385,2084
3386,1903
3387,1673
3388,1492
3389,2725
3390,1493
3391,3657
3392,3387
3393,1784
3394,2064
3395,1764
3396,1533
3397,1973
3398,1453
3399,1634
3400,2164
3401,1413
3402,962
3403,2775
3404,1944
3405,1323
3406,1062
3407,3115
3408,1874
3409,3366
3410,2695
3411,2645
3412,2746
3413,2044
3414,2786
3415,1132
3416,812
3417,961
3418,781
3419,2124
3420,1483
3421,1723
3422,912
3423,1663
3424,2165
3425,1693
3426,1663
3427,1583
3428,1623
3429,2234
3430,921
3431,1944
3432,1674
3433,1743
3434,1162
3435,1463
3436,1994
3437,2786
3438,1362
3439,1984
3440,1623
3441,1032
3442,1152
3443,1633
3444,1573
3445,962
3446,1793
3447,1222
3448,2024
3449,982
3450,1824
3451,1563
3452,942
3453,2034
3454,1693
3455,1513
3456,1733
3457,1353
3458,2404
3459,2385
3460,1423
3461,3256
3462,1844
3463,1262
3464,1973
3465,2024
3466,1623
3467,972
3468,911
3469,2324
3470,1463
3471,1603
3472,1573
3473,2235
3474,1503
3475,1342
3476,1232
3477,1453
3478,1463
3479,732
3480,1723
3481,1042
3482,2985
3483,2645
3484,2344
3485,2165
3486,1783
3487,1462
3488,1954
3489,1844
3490,2254
3491,1744
3492,1684
3493,952
3494,2224
3495,2314
3496,1874
3497,1393
3498,1823
3499,1904
3500,1192
3501,2604
3502,1262
3503,3035
3504,1393
3505,1724
3506,2294
3507,982
3508,1593
3509,1633
3510,1884
3511,1132
3512,1002
3513,1763
3514,1804
3515,1723
3516,1282
3517,2945
3518,1914
3519,1853
3520,1102
3521,1072
3522,822
3523,1322
3524,1854
3525,1633
3526,2826
3527,1603
3528,1493
3529,2284
3530,1603
3531,1933
3532,1914
3533,2876
3534,2445
3535,2425
3536,2464
3537,2655
3538,2975
3539,1282
3540,2464
3541,2625
3542,2314
3543,1703
3544,1864
3545,2786
3546,2545
3547,2214
3548,1313
3549,2685
3550,1603
3551,1873
3552,2174
3553,1633
3554,1603
3555,1092
3556,2245
3557,1693
3558,1052
3559,2344
3560,932
3561,1803
3562,1523
3563,1793
3564,1052
3565,892
3566,2204
3567,1843
3568,1202
3569,3136
3570,2294
3571,2685
3572,2154
3573,2686
3574,1583
3575,1152
3576,2094
3577,1673
3578,1563
3579,2024
3580,1533
3581,2064
3582,1643
3583,1563
3584,1542
3585,1512
3586,1653
3587,1493
3588,1493
3589,2124
3590,3407
3591,2344
3592,1523
3593,1333
3594,2816
3595,1233
3596,1363
3597,1012
3598,1864
3599,1112
3600,1924
3601,921
3602,1613
3603,942
3604,1814
3605,972
3606,1793
3607,1583
3608,1693
3609,1603
3610,831
3611,1523
3612,1884
3613,1433
3614,2475
3615,2524
3616,3146
3617,1583
3618,2184
3619,2334
3620,1473
3621,1203
3622,1573
3623,1543
3624,2094
3625,932
3626,1934
3627,1753
3628,1102
3629,1793
3630,1563
3631,751
3632,1513
3633,771
3634,1603
3635,2064
3636,2605
3637,1884
3638,2745
3639,1953
3640,2144
3641,2394
3642,1984
3643,1663
3644,1032
3645,1012
3646,761
3647,2044
3648,1493
3649,1683
3650,922
3651,1012
3652,2084
3653,1703
3654,792
3655,3276
3656,2054
3657,2154
3658,992
3659,2235
3660,2264
3661,3076
3662,982
3663,932
3664,831
3665,751
3666,1012
3667,3076
3668,2064
3669,3166
3670,3297
3671,2124
3672,1563
3673,1102
3674,2245
3675,1683
3676,2244
3677,802
3678,1513
3679,1212
3680,1944
3681,1513
3682,1704
3683,4087
3684,1804
3685,2615
3686,2024
3687,1353
3688,2455
3689,2736
3690,1513
3691,1673
3692,3506
3693,2976
3694,1833
3695,1583
3696,1483
3697,1022
3698,862
3699,1603
3700,1183
3701,951
3702,2635
3703,1843
3704,3266
3705,1523
3706,3597
3707,2575
3708,2314
3709,2495
3710,2585
3711,2345
3712,1823
3713,2575
3714,2204
3715,2936
3716,1433
3717,2966
3718,2164
3719,1443
3720,2355
3721,1813
3722,1653
3723,1743
3724,1703
3725,1743
3726,2314
3727,2925
3728,1443
3729,2154
3730,1292
3731,1653
3732,1032
3733,1052
3734,2134
3735,921
3736,942
3737,982
3738,1713
3739,1833
3740,1734
3741,1824
3742,982
3743,1703
3744,1623
3745,1643
3746,2455
3747,3256
3748,2404
3749,2625
3750,912
3751,1042
3752,2665
3753,1774
3754,1924
3755,2675
3756,2345
3757,2074
3758,1282
3759,1763
3760,1834
3761,1082
3762,1994
3763,1764
3764,2335
3765,1883
3766,2655
3767,2154
3768,3296
3769,2856
3770,1673
3771,2505
3772,2445
3773,1012
3774,2505
3775,1472
3776,1002
3777,941
3778,1934
3779,1392
3780,1042
3781,1743
3782,1263
3783,1032
3784,1873
3785,1593
3786,1834
3787,881
3788,1684
3789,1492
3790,2405
3791,1383
3792,2985
3793,2314
3794,2214
3795,1643
3796,2074
3797,2845
3798,2034
3799,1493
3800,2013
3801,1473
3802,1853
3803,1513
3804,2064
3805,1062
3806,831
3807,3025
3808,1863
3809,2014
3810,2254
3811,1342
3812,2435
3813,2595
3814,2064
3815,1653
3816,1223
3817,2575
3818,1593
3819,2495
3820,2004
3821,2023
3822,1563
3823,1002
3824,1683
3825,1463
3826,3246
3827,1813
3828,2295
3829,1152
3830,2154
3831,1443
3832,1874
3833,1442
3834,1974
3835,872
3836,881
3837,932
3838,1813
3839,881
3840,902
3841,1213
3842,962
3843,1984
3844,1814
3845,2575
3846,1773
3847,1683
3848,1693
3849,1162
3850,2314
3851,1563
3852,2204
3853,1533
3854,952
3855,1653
3856,2134
3857,1683
3858,1764
3859,2394
3860,2264
3861,2304
3862,2365
3863,2254
3864,2575
3865,1613
3866,2364
3867,2275
3868,3437
3869,2023
3870,862
3871,2295
3872,1964
3873,1553
3874,2625
3875,2494
3876,1854
3877,1944
3878,1242
3879,2175
3880,1663
3881,1693
3882,1533
3883,1443
3884,1102
3885,1663
3886,2004
3887,1553
3888,2064
3889,1553
3890,1553
3891,1603
3892,1573
3893,872
3894,1873
3895,2164
3896,1864
3897,1743
3898,1593
3899,1072
3900,2655
3901,1533
3902,1102
3903,1583
3904,1523
3905,821
3906,1072
3907,921
3908,1874
3909,1262
3910,1664
3911,1483
3912,2063
3913,1232
3914,1113
3915,1993
3916,1553
3917,2064
3918,892
3919,901
3920,1062
3921,1914
3922,3557
3923,2214
3924,3086
3925,1192
3926,2074
3927,1593
3928,2054
3929,992
3930,882
3931,2144
3932,1844
3933,2425
3934,2475
3935,1764
3936,2304
3937,1103
3938,2345
3939,1704
3940,1122
3941,1733
3942,1683
3943,1683
3944,1473
3945,952
3946,2595
3947,3166
3948,1543
3949,1953
3950,952
3951,1744
3952,1884
3953,1714
3954,1503
3955,1573
3956,1563
3957,942
3958,1533
3959,1503
3960,1963
3961,2555
3962,1302
3963,2375
3964,962
3965,891
3966,1634
3967,1683
3968,1373
3969,1934
3970,1473
3971,2655
3972,1373
3973,2154
3974,2505
3975,1593
3976,2946
3977,2134
3978,1844
3979,2004
3980,1543
3981,1483
3982,1954
3983,1683
3984,1333
3985,1482
3986,831
3987,1624
3988,1423
3989,771
3990,1843
3991,1392
3992,2585
3993,1834
3994,2445
3995,2144
3996,1532
3997,1683
3998,1573
3999,1302
4000,1784
4001,1824
4002,1232
4003,2043
4004,912
4005,1734
4006,1834
4007,1272
4008,1583
4009,2053
4010,1573
4011,1583
4012,1563
4013,1884
4014,1783
4015,3306
4016,1353
4017,3046
4018,2114
4019,1142
4020,1654
4021,2094
4022,1192
4023,1783
4024,2584
4025,1493
4026,1503
4027,2565
4028,2174
4029,2134
4030,2215
4031,1593
4032,2445
4033,1583
4034,1162
4035,982
4036,2205
4037,1222
4038,2535
4039,3045
4040,1393
4041,2064
4042,1793
4043,2044
4044,1824
4045,2675
4046,1633
4047,1794
4048,1833
4049,1653
4050,2495
4051,982
4052,1834
4053,1573
4054,932
4055,1343
4056,1002
4057,1022
4058,2284
4059,2455
4060,1323
4061,3086
4062,1974
4063,1743
4064,982
4065,1213
4066,1042
4067,1743
4068,692
4069,982
4070,1092
4071,661
4072,962
4073,1884
4074,1894
4075,1522
4076,1513
4077,1031
4078,1072
4079,1743
4080,1623
4081,1553
4082,1884
4083,1733
4084,1624
4085,2665
4086,2074
4087,1513
4088,1102
4089,1393
4090,1613
4091,1853
4092,1753
4093,1543
4094,1052
4095,1824
4096,1643
4097,1102
4098,1663
4099,1493
4100,1423
4101,942
4102,1443
4103,992
4104,1022
4105,1673
4106,942
4107,2084
4108,1963
4109,1634
4110,1112
4111,1994
4112,1643
4113,2174
4114,1573
4115,2625
4116,2494
4117,2926
4118,2665
4119,2365
4120,1733
4121,2695
4122,2315
4123,2104
4124,1522
4125,3105
4126,2815
4127,2234
4128,1713
4129,2434
4130,2715
4131,2254
4132,3748
4133,3106
4134,30177
4135,1443
4136,2344
4137,2454
4138,1433
4139,2525
4140,1092
4141,861
4142,2064
4143,2024
4144,1162
4145,1934
4146,1112
4147,1824
4148,1833
4149,1563
4150,3056
4151,1774
4152,2185
4153,1112
4154,2204
4155,2424
4156,2495
4157,1252
4158,1022
4159,1974
4160,1182
4161,1863
4162,2074
4163,1884
4164,2034
4165,1793
4166,2074
4167,1703
4168,1994
4169,1923
4170,1183
4171,1012
4172,3387
4173,1793
4174,1503
4175,1603
4176,2304
4177,2314
4178,2365
4179,2896
4180,1192
4181,1634
4182,1743
4183,1713
4184,1573
4185,1473
4186,1783
4187,1523
4188,1664
4189,941
4190,1703
4191,1523
4192,1663
4193,1964
4194,1112
4195,982
4196,2285
4197,912
4198,1293
4199,1593
4200,992
4201,782
4202,1823
4203,1643
4204,1723
4205,3246
4206,1102
4207,882
4208,2064
4209,861
4210,912
4211,1613
4212,1483
4213,1062
4214,2205
4215,1653
4216,1754
4217,2605
4218,2334
4219,911
4220,2164
4221,1422
4222,2826
4223,1493
4224,2615
4225,2104
4226,1502
4227,1432
4228,2474
4229,2855
4230,1182
4231,1894
4232,1803
4233,1443
4234,1403
4235,1042
4236,1773
4237,2705
4238,2545
4239,2194
4240,2294
4241,1283
4242,2435
4243,2565
4244,1302
4245,2295
4246,832
4247,1893
4248,2675
4249,2505
4250,1402
4251,1463
4252,2454
4253,2795
4254,2315
4255,1774
4256,2394
4257,1774
4258,2324
4259,1853
4260,2064
4261,2154
4262,2274
4263,2154
4264,2114
4265,2625
4266,1303
4267,2475
4268,3296
4269,1994
4270,3016
4271,892
4272,1704
4273,1001
4274,1543
4275,1012
4276,1042
4277,862
4278,1813
4279,1623
4280,1543
4281,2164
4282,1052
4283,961
4284,892
4285,1743
4286,841
4287,772
4288,1804
4289,922
4290,1523
4291,812
4292,1593
4293,1593
4294,2264
4295,1142
4296,2255
4297,1694
4298,1663
4299,2214
4300,1954
4301,1904
4302,2275
4303,2254
4304,1853
4305,1653
4306,2505
4307,2775
4308,1784
4309,1734
4310,1894
4311,1673
4312,1764
4313,892
4314,1903
4315,1042
4316,871
4317,1874
4318,1644
4319,2585
4320,1442
4321,1373
4322,2745
4323,2265
4324,2425
4325,2555
4326,2224
4327,1513
4328,1262
4329,2405
4330,1482
4331,3186
4332,1583
4333,1373
4334,1563
4335,2053
4336,1613
4337,2415
4338,1333
4339,2735
4340,2405
4341,1333
4342,1573
4343,2955
4344,1914
4345,2915
4346,2134
4347,2184
4348,2705
4349,1312
4350,1442
4351,2415
4352,1352
4353,2495
4354,1282
4355,1453
4356,3076
4357,2194
4358,1753
4359,1473
4360,1483
4361,1132
4362,1042
4363,1112
4364,851
4365,1212
4366,2916
4367,1793
4368,1253
4369,2564
4370,2445
4371,2706
4372,1493
4373,2565
4374,1402
4375,1864
4376,1623
4377,1523
4378,2385
4379,1663
4380,2044
4381,2014
4382,1172
4383,2725
4384,871
4385,932
4386,1893
4387,941
4388,982
4389,1844
4390,1413
4391,1513
4392,1482
4393,1593
4394,1123
4395,1673
4396,1443
4397,1443
4398,1342
4399,1483
4400,1182
4401,1513
4402,1834
4403,1523
4404,1573
4405,1633
4406,882
4407,1473
4408,1593
4409,2124
4410,1233
4411,1633
4412,1393
4413,881
4414,2064
4415,1813
4416,1944
4417,1733
4418,1753
4419,1914
4420,1002
4421,1182
4422,902
4423,1122
4424,982
4425,1913
4426,1563
4427,1563
4428,1834
4429,771
4430,2014
4431,1973
4432,2665
4433,1252
4434,2404
4435,2194
4436,1664
4437,2304
4438,2765
4439,1944
4440,2124
4441,1853
4442,1663
4443,872
4444,1944
4445,1503
4446,1623
4447,2274
4448,1613
4449,1222
4450,2044
4451,1362
4452,631
4453,842
4454,1633
4455,1323
4456,1413
4457,742
4458,1512
4459,802
4460,1593
4461,1493
4462,691
4463,1473
4464,1152
4465,912
4466,1874
4467,2295
4468,1623
4469,1213
4470,1392
4471,811
4472,1613
4473,1703
4474,1432
4475,1513
4476,712
4477,1292
4478,1322
4479,1984
4480,1823
4481,811
4482,1472
4483,1373
4484,1393
4485,1462
4486,1824
4487,1332
4488,732
4489,1613
4490,872
4491,1002
4492,1723
4493,782
4494,1844
4495,2544
4496,821
4497,761
4498,802
4499,1072
4500,1704
4501,1593
4502,1483
4503,992
4504,2295
4505,1153
4506,1613
4507,1413
4508,1883
4509,1402
4510,1653
4511,1383
4512,1643
4513,1684
4514,1593
4515,1423
4516,1583
4517,1132
4518,3126
4519,1773
4520,1843
4521,821
4522,2444
4523,1603
4524,731
4525,1143
4526,842
4527,2084
4528,972
4529,1062
4530,791
4531,1603
4532,802
4533,1563
4534,1372
4535,1403
4536,2224
4537,1302
4538,962
4539,1693
4540,1452
4541,871
4542,1603
4543,721
4544,1624
4545,1473
4546,1443
4547,1713
4548,1353
4549,1383
4550,741
4551,1863
4552,3016
4553,1954
4554,841
4555,2324
4556,1783
4557,2054
4558,1142
4559,2114
4560,922
4561,1964
4562,1603
4563,2104
4564,2004
4565,951
4566,1944
4567,801
4568,1804
4569,2215
4570,982
4571,1803
4572,1703
4573,1683
4574,2575
4575,1893
4576,1613
4577,1423
4578,1232
4579,2524
4580,2044
4581,1413
4582,2284
4583,1202
4584,1202
4585,2434
4586,1183
4587,2494
4588,2294
4589,2184
4590,2285
4591,1393
4592,1202
4593,1312
4594,2304
4595,2445
4596,2214
4597,1322
4598,2946
4599,2224
4600,2295
4601,1242
4602,3116
4603,1734
4604,2184
4605,1513
4606,982
4607,952
4608,1643
4609,2444
4610,1904
4611,1673
4612,1653
4613,1744
4614,1613
4615,902
4616,1663
4617,1563
4618,1123
4619,2224
4620,1773
4621,1493
4622,1513
4623,1012
4624,1793
4625,1493
4626,1513
4627,1332
4628,1092
4629,1523
4630,3156
4631,2104
4632,2575
4633,2154
4634,1302
4635,2826
4636,1172
4637,2975
4638,1423
4639,3046
4640,1713
4641,1453
4642,1683
4643,1442
4644,1312
4645,1623
4646,861
4647,1492
4648,1263
4649,1483
4650,1643
4651,1382
4652,1723
4653,1473
4654,1873
4655,882
4656,1513
4657,2064
4658,1793
4659,2886
4660,1343
4661,2305
4662,2194
4663,2615
4664,2635
4665,2104
4666,1282
4667,2355
4668,1503
4669,2404
4670,1313
4671,1433
4672,1322
4673,2525
4674,2345
4675,1333
4676,2294
4677,1233
4678,1643
4679,2885
4680,2184
4681,2205
4682,2605
4683,1312
4684,2074
4685,1593
4686,1002
4687,1633
4688,1623
4689,942
4690,1664
4691,1492
4692,1222
4693,1834
4694,1513
4695,1483
4696,1763
4697,932
4698,772
4699,1683
4700,1392
4701,1833
4702,1713
4703,1453
4704,1613
4705,1513
4706,1523
4707,882
4708,1853
4709,1903
4710,3176
4711,3096
4712,1924
4713,1272
4714,1102
4715,1623
4716,1873
4717,771
4718,1012
4719,2064
4720,1813
4721,822
4722,1633
4723,1573
4724,1533
4725,1412
4726,1352
4727,1032
4728,1894
4729,2745
4730,1122
4731,2054
4732,2524
4733,1953
4734,1633
4735,2254
4736,1953
4737,1072
4738,2926
4739,972
4740,2595
4741,1092
4742,1002
4743,1793
4744,1593
4745,1002
4746,2965
4747,1854
4748,1042
4749,2304
4750,961
4751,1744
4752,1413
4753,1503
4754,1804
4755,1583
4756,1393
4757,1613
4758,731
4759,2044
4760,1423
4761,1423
4762,1984
4763,2365
4764,2796
4765,2795
4766,1252
4767,1854
4768,3296
4769,2144
4770,1423
4771,1422
4772,1603
4773,2334
4774,2254
4775,1232
4776,1453
4777,812
4778,2425
4779,2024
4780,1703
4781,1713
4782,2024
4783,2565
4784,1844
4785,1473
4786,2355
4787,1804
4788,1563
4789,1082
4790,2725
4791,2495
4792,2044
4793,1864
4794,1513
4795,2004
4796,1432
4797,1232
4798,761
4799,1563
4800,942
4801,1653
4802,1533
4803,1883
4804,962
4805,1593
4806,1863
4807,1953
4808,1353
4809,2935
4810,1212
4811,992
4812,1864
4813,1593
4814,1884
4815,1512
4816,1522
4817,1693
4818,2525
4819,2034
4820,2886
4821,1713
4822,1673
4823,941
4824,1823
4825,1523
4826,2014
4827,1553
4828,2254
4829,1964
4830,1623
4831,2995
4832,1603
4833,1994
4834,1092
4835,2204
4836,1923
4837,1714
4838,812
4839,2134
4840,1092
4841,851
4842,931
4843,852
4844,1793
4845,1793
4846,2254
4847,2314
4848,2595
4849,1562
4850,2355
4851,2064
4852,2144
4853,1863
4854,2965
4855,1493
4856,1463
4857,2766
4858,3146
4859,2185
4860,1593
4861,3497
4862,2645
4863,2224
4864,1432
4865,1443
4866,3096
4867,2535
4868,1373
4869,3126
4870,1342
4871,3276
4872,2955
4873,2836
4874,2275
4875,1753
4876,2024
4877,2185
4878,1523
4879,1733
4880,1012
4881,1593
4882,1533
4883,1593
4884,912
4885,1814
4886,931
4887,1813
4888,1513
4889,1643
4890,2334
4891,2275
4892,2054
4893,2335
4894,2074
4895,2214
4896,2204
4897,1874
4898,2375
4899,2174
4900,2454
4901,2325
4902,2204
4903,2234
