n,time
920,8787
921,8831
922,8606
923,8807
924,8497
925,8543
926,8908
927,8817
928,9093
929,9038
930,8839
931,12258
932,9134
933,8660
934,8877
935,8774
936,8857
937,8861
938,8683
939,8888
940,8933
941,8948
942,8898
943,9394
944,8881
945,9391
946,9429
947,8679
948,9098
949,8664
950,8813
951,8673
952,8845
953,8897
954,8831
955,8724
956,8755
957,8789
958,8897
959,8896
960,8750
961,8812
962,9352
963,8970
964,9341
965,9175
966,9112
967,8844
968,11040
969,9960
970,9276
971,9617
972,9082
973,10055
974,10808
975,9330
976,9221
977,9063
978,9230
979,9583
980,10198
981,9637
982,9990
983,9843
984,14963
985,19497
986,12486
987,11422
988,10861
989,10465
990,9909
991,9748
992,9926
993,10002
994,9994
995,10490
996,10054
997,9983
998,10066
999,10351
1000,9901
1001,10012
1002,10122
1003,9785
1004,10185
1005,10651
1006,10187
1007,10103
1008,9767
1009,10027
1010,9808
1011,9487
1012,9939
1013,11244
1014,10264
1015,11718
1016,9830
1017,11070
1018,10562
1019,11515
1020,11432
1021,11726
1022,11593
1023,12703
1024,11943
1025,12042
1026,11886
1027,12025
1028,13764
1029,10800
1030,11377
1031,10448
1032,11476
1033,11844
1034,10706
1035,10857
1036,11419
1037,11191
1038,11171
1039,11606
1040,10309
1041,10535
1042,11791
1043,11574
1044,11499
1045,13158
1046,9731
1047,10107
1048,10369
1049,10121
1050,9933
1051,10099
1052,10493
1053,10149
1054,10400
1055,9853
1056,9868
1057,10169
1058,9960
1059,9650
1060,9885
1061,10194
1062,10499
1063,10196
1064,10541
1065,11255
1066,11171
1067,10557
1068,10316
1069,10183
1070,10543
1071,10333
1072,10168
1073,10060
1074,10401
1075,10741
1076,10848
1077,10681
1078,10609
1079,10645
1080,10230
1081,10917
1082,10488
1083,11058
1084,11317
1085,11758
1086,10709
1087,10571
1088,10839
1089,10294
1090,10361
1091,10198
1092,10394
1093,10332
1094,10316
1095,10414
1096,10551
1097,10077
1098,10131
1099,10721
1100,10518
1101,10202
1102,10677
1103,10285
1104,10637
1105,10632
1106,10522
1107,10482
1108,10297
1109,10426
1110,12325
1111,11626
1112,10960
1113,12175
1114,13049
1115,12009
1116,12094
1117,12016
1118,12282
1119,14395
1120,12279
1121,11353
1122,11918
1123,12070
1124,12728
1125,12553
1126,13299
1127,14149
1128,13223
1129,12040
1130,13364
1131,11706
1132,11455
1133,13403
1134,11947
1135,12090
1136,14063
1137,12228
1138,11696
1139,12091
1140,12899
1141,12492
1142,11376
1143,10999
1144,11290
1145,10858
1146,11689
1147,10828
1148,10870
1149,10679
1150,10727
1151,11027
1152,11415
1153,11286
1154,11081
1155,11151
1156,10779
1157,10856
1158,11342
1159,11042
1160,10752
1161,10801
1162,10801
1163,10940
1164,11475
1165,10755
1166,10961
1167,10734
1168,11647
1169,14678
1170,12808
1171,11971
1172,12202
1173,12276
1174,12723
1175,12300
1176,11685
1177,12178
1178,18713
1179,16218
1180,13904
1181,13557
1182,12256
1183,11956
1184,12291
1185,11735
1186,12323
1187,14145
1188,10914
1189,10992
1190,11203
1191,11808
1192,11600
1193,11332
1194,11611
1195,11678
1196,11172
1197,11085
1198,11081
1199,11053
1200,11522
1201,11539
1202,11292
1203,11642
1204,11198
1205,14138
1206,11645
1207,11403
1208,11145
1209,11177
1210,11061
1211,12112
1212,11148
1213,11379
1214,11750
1215,11418
1216,11758
1217,12139
1218,12549
1219,13039
1220,12311
1221,12239
1222,15315
1223,12400
1224,12871
1225,13810
1226,12999
1227,17862
1228,19522
1229,12501
1230,17664
1231,12137
1232,11768
1233,12844
1234,12094
1235,12049
1236,12414
1237,12462
1238,12187
1239,12444
1240,13130
1241,16626
1242,14873
1243,13505
1244,13232
1245,14768
1246,13515
1247,12739
1248,15818
1249,16015
1250,16700
1251,13120
1252,14098
1253,13906
1254,14155
1255,13526
1256,18018
1257,21324
1258,14803
1259,18029
1260,16443
1261,16674
1262,14998
1263,15461
1264,13520
1265,16441
1266,15261
1267,15919
1268,13598
1269,14576
1270,13767
1271,13700
1272,14422
1273,15412
1274,14703
1275,14704
1276,14681
1277,16132
1278,13203
1279,13607
1280,14704
1281,13693
1282,13187
1283,12693
1284,12470
1285,12440
1286,12311
1287,12358
1288,12388
1289,12368
1290,12291
1291,12762
1292,17276
1293,16289
1294,15726
1295,15946
1296,14965
1297,16625
1298,13136
1299,13539
1300,15613
1301,14897
1302,15607
1303,13958
1304,13309
1305,17348
1306,16508
1307,15255
1308,13833
1309,14708
1310,14948
1311,14044
1312,12679
1313,12648
1314,12536
1315,12327
1316,12199
1317,12579
1318,13152
1319,12927
1320,12287
1321,13180
1322,12194
1323,12149
1324,12309
1325,13060
1326,13298
1327,12536
1328,12234
1329,12249
1330,12302
1331,12447
1332,12428
1333,12436
1334,12395
1335,12320
1336,12242
1337,12748
1338,12856
1339,12453
1340,12744
1341,13020
1342,13253
1343,13384
1344,13088
1345,13216
1346,12848
1347,12529
1348,12998
1349,14128
1350,13630
1351,14014
1352,13513
1353,15730
1354,13167
1355,12999
1356,13441
1357,13026
1358,18751
1359,14626
1360,14572
1361,14003
1362,13809
1363,13301
1364,12729
1365,13831
1366,16141
1367,13957
1368,15578
1369,13905
1370,12960
1371,13978
1372,14923
1373,14260
1374,14402
1375,14381
1376,14241
1377,14056
1378,13615
1379,13802
1380,13867
1381,13890
1382,14902
1383,14664
1384,14202
1385,13992
1386,14343
1387,13735
1388,14161
1389,15071
1390,15022
1391,14621
1392,13534
1393,14983
1394,14149
1395,13969
1396,17118
1397,13774
1398,14707
1399,14012
1400,13508
1401,13469
1402,13555
1403,13746
1404,13548
1405,13571
1406,13689
1407,13303
1408,13639
1409,13733
1410,15440
1411,14296
1412,13781
1413,14168
1414,13964
1415,13999
1416,14261
1417,13796
1418,13974
1419,14303
1420,13629
1421,13677
1422,13414
1423,14215
1424,14033
1425,14256
1426,13586
1427,13879
1428,13871
1429,14275
1430,14603
1431,14274
1432,16167
1433,14823
1434,15146
1435,15456
1436,15082
1437,15085
1438,15534
1439,14362
1440,14394
1441,14081
1442,16189
1443,14247
1444,14789
1445,14634
1446,15566
1447,14685
1448,14503
1449,14823
1450,14670
1451,14204
1452,14378
1453,14401
1454,14927
1455,14279
1456,14128
1457,14851
1458,15427
1459,14686
1460,15319
1461,14140
1462,14307
1463,15398
1464,14778
1465,14944
1466,15589
1467,14968
1468,14788
1469,14672
1470,14168
1471,14693
1472,15228
1473,14255
1474,14831
1475,15323
1476,14702
1477,15083
1478,15420
1479,15247
1480,14717
1481,14617
1482,14465
1483,14181
1484,14677
1485,14044
1486,14810
1487,14143
1488,14251
1489,13975
1490,13785
1491,14189
1492,13396
1493,13323
1494,13341
1495,13482
1496,13629
1497,13896
1498,13972
1499,13611
1500,13920
1501,14470
1502,17493
1503,13646
1504,13789
1505,13977
1506,13530
1507,13779
1508,13531
1509,13989
1510,13898
1511,13476
1512,13823
1513,13738
1514,13855
1515,13980
1516,13997
1517,14034
1518,14112
1519,13978
1520,14414
1521,14130
1522,14131
1523,14449
1524,14001
1525,13926
1526,14356
1527,13772
1528,14188
1529,14181
1530,14026
1531,14555
1532,14547
1533,16988
1534,14478
1535,13808
1536,14290
1537,13850
1538,14735
1539,13672
1540,13986
1541,13733
1542,13798
1543,14004
1544,13996
1545,13906
1546,13935
1547,14231
1548,13778
1549,16335
1550,14127
1551,14244
1552,14218
1553,14330
1554,14001
1555,14314
1556,17124
1557,16356
1558,16048
1559,17013
1560,15752
1561,15430
1562,16722
1563,16025
1564,15742
1565,15598
1566,17534
1567,15515
1568,15663
1569,15465
1570,14481
1571,14706
1572,15214
1573,14824
1574,14874
1575,15492
1576,15419
1577,14621
1578,15044
1579,15112
1580,14774
1581,15541
1582,15877
1583,15199
1584,16080
1585,15917
1586,16114
1587,16218
1588,15530
1589,15498
1590,16059
1591,15117
1592,14750
1593,16558
1594,17565
1595,16284
1596,15856
1597,14897
1598,15340
1599,15715
1600,16798
1601,15716
1602,15481
1603,15292
1604,15528
1605,15510
1606,16201
1607,15580
1608,16050
1609,15480
1610,15839
1611,15926
1612,15699
1613,15978
1614,15894
1615,16132
1616,15586
1617,15050
1618,15087
1619,14703
1620,15305
1621,15100
1622,14901
1623,14672
1624,15053
1625,14685
1626,15024
1627,14477
1628,14562
1629,14802
1630,15386
1631,15021
1632,14926
1633,15050
1634,17545
1635,14880
1636,15127
1637,14936
1638,14778
1639,14693
1640,14831
1641,15024
1642,15170
1643,15058
1644,15333
1645,15002
1646,15197
1647,15062
1648,15231
1649,14970
1650,14923
1651,14920
1652,14968
1653,14985
1654,15129
1655,15450
1656,15207
1657,14768
1658,15143
1659,15571
1660,14972
1661,15357
1662,15488
1663,14949
1664,14975
1665,14824
1666,14925
1667,14920
1668,15100
1669,14962
1670,15316
1671,15233
1672,16579
1673,15206
1674,15040
1675,15075
1676,15653
1677,15130
1678,15740
1679,15519
1680,15606
1681,15402
1682,15909
1683,15790
1684,15615
1685,16481
1686,16421
1687,16064
1688,15606
1689,15801
1690,15846
1691,15677
1692,18814
1693,15588
1694,15644
1695,15669
1696,15804
1697,15728
1698,15734
1699,15869
1700,16686
1701,15954
1702,16216
1703,16322
1704,16715
1705,16069
1706,15865
1707,15970
1708,15605
1709,15632
1710,15633
1711,15739
1712,15545
1713,16007
1714,16971
1715,16030
1716,15870
1717,16070
1718,15548
1719,15750
1720,15753
1721,15591
1722,16022
1723,15680
1724,16061
1725,15732
1726,15683
1727,15662
1728,15781
1729,16612
1730,15986
1731,15832
1732,16374
1733,16127
1734,16102
1735,16134
1736,16324
1737,16092
1738,15953
1739,16043
1740,16244
1741,17149
1742,16399
1743,17019
1744,16623
1745,16118
1746,16082
1747,16474
1748,15874
1749,15969
1750,18243
1751,17884
1752,19226
1753,19304
1754,18443
1755,22751
1756,19970
1757,19277
1758,17905
1759,19304
1760,17650
1761,18972
1762,17519
1763,17105
1764,18111
1765,16625
1766,16691
1767,17461
1768,18063
1769,17333
1770,19998
1771,17617
1772,19111
1773,17708
1774,17183
1775,17936
1776,17235
1777,18557
1778,17927
1779,18662
1780,18328
1781,18901
1782,18327
1783,17386
1784,17582
1785,19496
1786,19049
1787,20051
1788,24280
1789,16466
1790,18147
1791,21321
1792,18759
1793,18595
1794,17300
1795,17694
1796,19531
1797,17348
1798,16490
1799,17735
1800,17095
1801,16616
1802,16912
1803,17911
1804,17839
1805,17389
1806,17311
1807,17729
1808,17527
1809,17383
1810,17099
1811,16746
1812,17323
1813,18156
1814,19501
1815,17312
1816,16872
1817,17398
1818,16787
1819,17857
1820,20492
1821,20019
1822,19253
1823,17186
1824,17275
1825,16844
1826,17283
1827,16670
1828,18705
1829,17111
1830,16544
1831,16678
1832,16974
1833,17310
1834,17055
1835,16852
1836,17262
1837,16985
1838,17795
1839,16610
1840,16792
1841,16649
1842,16826
1843,16880
1844,16885
1845,17526
1846,16661
1847,16546
1848,19875
1849,18459
1850,17260
1851,17135
1852,16330
1853,17210
1854,16638
1855,17439
1856,17031
1857,17058
1858,17363
1859,17162
1860,17406
1861,20649
1862,16972
1863,17290
1864,16907
1865,17142
1866,17523
1867,17371
1868,17140
1869,17372
1870,16846
1871,17093
1872,16993
1873,18102
1874,17534
1875,16628
1876,17810
1877,18851
1878,17981
1879,16809
1880,17603
1881,17750
1882,17232
1883,16932
1884,17735
1885,17091
1886,16703
1887,17442
1888,17562
1889,17710
1890,16862
1891,17767
1892,17788
1893,17149
1894,17439
1895,18893
1896,19780
1897,19128
1898,18180
1899,18497
1900,19952
1901,18735
1902,18049
1903,18443
1904,18658
1905,19141
1906,17724
1907,17636
1908,17738
1909,17893
1910,19009
1911,17991
1912,17899
1913,19525
1914,18603
1915,18418
1916,18209
1917,23273
1918,18574
1919,18529
1920,17783
1921,17930
1922,17132
1923,17893
1924,18153
1925,18326
1926,18651
1927,19333
1928,19101
1929,18721
1930,21213
1931,20686
1932,19145
1933,20974
1934,19419
1935,20673
1936,21491
1937,18741
1938,18873
1939,18879
1940,18304
1941,18585
1942,19360
1943,18576
1944,17732
1945,17928
1946,18240
1947,18365
1948,21000
1949,18391
1950,17798
1951,18930
1952,19346
1953,20040
1954,22058
1955,20220
1956,20608
1957,20184
1958,22602
1959,20296
1960,22586
1961,21917
1962,20956
1963,19334
1964,19756
1965,18641
1966,17800
1967,17578
1968,17896
1969,18145
1970,17626
1971,18126
1972,17809
1973,17440
1974,17836
1975,17583
1976,17541
1977,17692
1978,17832
1979,17851
1980,17656
1981,18055
1982,17741
1983,18132
1984,20156
1985,18176
1986,18526
1987,18067
1988,17462
1989,17810
1990,18111
1991,17810
1992,17645
1993,17611
1994,17712
1995,19218
1996,18292
1997,18186
1998,19029
1999,19994
2000,19820
2001,20048
2002,19722
2003,20409
2004,18852
2005,19611
2006,21245
2007,20332
2008,21625
2009,20315
2010,21812
2011,21835
2012,19047
2013,19250
2014,18886
2015,19307
2016,19412
2017,20234
2018,20268
2019,19383
2020,18748
2021,19691
2022,21036
2023,19815
2024,19369
2025,19643
2026,18142
2027,21011
2028,21999
2029,19833
2030,19271
2031,19879
2032,19411
2033,18789
2034,18705
2035,19274
2036,19243
2037,19344
2038,18811
2039,19514
2040,19381
2041,20028
2042,20234
2043,19989
2044,20045
2045,19589
2046,19099
2047,18931
2048,19382
2049,19792
2050,19071
2051,20735
2052,19317
2053,19821
2054,23411
2055,22945
2056,22020
2057,22673
2058,20703
2059,21763
2060,19260
2061,20789
2062,20729
2063,19405
2064,19116
2065,20900
2066,18686
2067,19291
2068,19005
2069,19772
2070,19344
2071,19868
2072,18985
2073,18644
2074,18940
2075,19231
2076,19240
2077,21385
2078,19913
2079,19312
2080,19752
2081,20053
2082,18823
2083,18914
2084,19527
2085,19608
2086,19737
2087,18879
2088,19315
2089,20041
2090,19295
2091,18553
2092,19109
2093,18907
2094,19314
2095,19404
2096,19233
2097,19239
2098,18770
2099,19471
2100,19092
2101,18812
2102,19729
2103,20206
2104,20085
2105,19661
2106,19668
2107,18878
2108,19819
2109,19602
2110,18870
2111,19425
2112,20808
2113,20134
2114,19444
2115,19238
2116,19386
2117,19263
2118,19173
2119,18935
2120,19257
2121,19154
2122,19202
2123,19073
2124,19604
2125,21176
2126,19457
2127,19750
2128,19646
2129,20315
2130,20215
2131,19080
2132,19788
2133,19172
2134,19157
2135,21505
2136,19445
2137,19658
2138,19998
2139,19335
2140,19722
2141,19924
2142,19879
2143,19773
2144,21836
2145,21887
2146,20042
2147,20290
2148,19485
2149,19583
2150,20221
2151,20206
2152,20632
2153,20667
2154,19879
2155,20298
2156,21818
2157,21243
2158,19991
2159,22025
2160,21680
2161,21538
2162,20437
2163,22596
2164,22146
2165,23325
2166,21066
2167,21224
2168,24325
2169,22218
2170,22302
2171,25460
2172,21328
2173,21986
2174,20738
2175,22406
2176,21007
2177,21119
2178,21684
2179,19844
2180,20029
2181,19925
2182,19978
2183,20284
2184,20039
2185,19234
2186,19588
2187,19524
2188,20050
2189,20007
2190,20311
2191,20119
2192,20235
2193,20893
2194,20667
2195,20511
2196,21280
2197,19855
2198,20636
2199,21069
2200,20875
2201,20640
2202,20146
2203,20675
2204,19960
2205,19926
2206,20209
2207,20277
2208,24626
2209,20752
2210,20603
2211,20524
2212,21404
2213,19921
2214,20629
2215,20171
2216,20408
2217,20196
2218,20396
2219,20642
2220,20453
2221,20392
2222,21844
2223,23599
2224,20299
2225,20148
2226,20554
2227,19720
2228,19793
2229,20502
2230,20027
2231,19978
2232,20544
2233,20527
2234,22920
2235,22512
2236,23287
2237,22979
2238,22371
2239,23022
2240,21400
2241,20831
2242,20761
2243,21735
2244,21489
2245,22936
2246,22333
2247,21562
2248,21181
2249,21145
2250,21526
2251,20774
2252,21536
2253,21693
2254,20940
2255,22832
2256,21817
2257,21269
2258,21511
2259,21308
2260,20943
2261,22000
2262,20678
2263,21929
2264,23200
2265,22177
2266,21026
2267,21395
2268,22363
2269,22659
2270,21480
2271,22101
2272,22450
2273,23842
2274,23416
2275,21279
2276,23530
2277,20543
2278,20789
2279,20861
2280,20955
2281,21854
2282,20706
2283,21386
2284,21431
2285,21530
2286,21311
2287,23014
2288,24496
2289,25393
2290,25534
2291,23754
2292,22054
2293,21671
2294,21995
2295,21319
2296,21826
2297,20743
