n,time
2072,7517
2073,7299
2074,7180
2075,7157
2076,6984
2077,6829
2078,7560
2079,7318
2080,6981
2081,7002
2082,7096
2083,7140
2084,7652
2085,6872
2086,6998
2087,7482
2088,7803
2089,7540
2090,7328
2091,6880
2092,7655
2093,7264
2094,7160
2095,7893
2096,7499
2097,7215
2098,6900
2099,7223
2100,7683
2101,6924
2102,7087
2103,7435
2104,7568
2105,7846
2106,7031
2107,7061
2108,7224
2109,7264
2110,7100
2111,6882
2112,7032
2113,6941
2114,6930
2115,6832
2116,7214
2117,7269
2118,6761
2119,7140
2120,6929
2121,6869
2122,7325
2123,10668
2124,7280
2125,7044
2126,7416
2127,7052
2128,7255
2129,7951
2130,7014
2131,7062
2132,7383
2133,7651
2134,7270
2135,7236
2136,7416
2137,7263
2138,7057
2139,7553
2140,6913
2141,7446
2142,7127
2143,7549
2144,7282
2145,7868
2146,7336
2147,7171
2148,7717
2149,7644
2150,7439
2151,7418
2152,7410
2153,7769
2154,7592
2155,7731
2156,7652
2157,8493
2158,7815
2159,7550
2160,8568
2161,9215
2162,8169
2163,7582
2164,7369
2165,8308
2166,8034
2167,8101
2168,8639
2169,7832
2170,8234
2171,9126
2172,7678
2173,7736
2174,7782
2175,7522
2176,8016
2177,7414
2178,7431
2179,7588
2180,7110
2181,8006
2182,7378
2183,7294
2184,7460
2185,7531
2186,7168
2187,7486
2188,7298
2189,10590
2190,7474
2191,7545
2192,7875
2193,7245
2194,8053
2195,7593
2196,7511
2197,7179
2198,7330
2199,7451
2200,7457
2201,7318
2202,7256
2203,7454
2204,7156
2205,7440
2206,7891
2207,9463
2208,7987
2209,7579
2210,7463
2211,7105
2212,7402
2213,7670
2214,7358
2215,7675
2216,7302
2217,7822
2218,8058
2219,7254
2220,7543
2221,7678
2222,7318
2223,7616
2224,7233
2225,8483
2226,7677
2227,7909
2228,7690
2229,7404
2230,7409
2231,7706
2232,8068
2233,7741
2234,7950
2235,8278
2236,9295
2237,7711
2238,8734
2239,8152
2240,8154
2241,8086
2242,8133
2243,8140
2244,8800
2245,8097
2246,7481
2247,8728
2248,7498
2249,7569
2250,7557
2251,7907
2252,7902
2253,8042
2254,7434
2255,7674
2256,7602
2257,7837
2258,8476
2259,7999
2260,7695
2261,8371
2262,7407
2263,7661
2264,7716
2265,9684
2266,7802
2267,7963
2268,7976
2269,7852
2270,8093
2271,9123
2272,8533
2273,8546
2274,8038
2275,7691
2276,8099
2277,8009
2278,7817
2279,8939
2280,7438
2281,7514
2282,7393
2283,7665
2284,7354
2285,7611
2286,8942
2287,8793
2288,8424
2289,11123
2290,8344
2291,7665
2292,7326
2293,7490
2294,7447
2295,7563
2296,8139
2297,7630
2298,7585
2299,7879
2300,8232
2301,8154
2302,7899
2303,8724
2304,8023
2305,8065
2306,7907
2307,8298
2308,7906
2309,8453
2310,7819
2311,9272
2312,8927
2313,8706
2314,8339
2315,8967
2316,8777
2317,8081
2318,7713
2319,8237
2320,8414
2321,8419
2322,7674
2323,8330
2324,7628
2325,7675
2326,7507
2327,7421
2328,7899
2329,8302
2330,7413
2331,7634
2332,8027
2333,8609
2334,8683
2335,8106
2336,9868
2337,8564
2338,8359
2339,8159
2340,8780
2341,8448
2342,8672
2343,8702
2344,8266
2345,9228
2346,8178
2347,8171
2348,8602
2349,8601
2350,8358
2351,8441
2352,8222
2353,7801
2354,7868
2355,8032
2356,7670
2357,7374
2358,8346
2359,7755
2360,8167
2361,8316
2362,7729
2363,7834
2364,7630
2365,7738
2366,7901
2367,7785
2368,8015
2369,7786
2370,7482
2371,7712
2372,7901
2373,8390
2374,7912
2375,8189
2376,8029
2377,7927
2378,7831
2379,7861
2380,8186
2381,7520
2382,7812
2383,8131
2384,7744
2385,8574
2386,7533
2387,8476
2388,7974
2389,7919
2390,7635
2391,7566
2392,7759
2393,7705
2394,8025
2395,7598
2396,7807
2397,8000
2398,7797
2399,8309
2400,7606
2401,7573
2402,7932
2403,8013
2404,8032
2405,8019
2406,8261
2407,7970
2408,8108
2409,7920
2410,7507
2411,7396
2412,7764
2413,8652
2414,8168
2415,14324
2416,8378
2417,7789
2418,8212
2419,8192
2420,7790
2421,7881
2422,7595
2423,8240
2424,7872
2425,8055
2426,8128
2427,8233
2428,8025
2429,7771
2430,7662
2431,8384
2432,8343
2433,9101
2434,8587
2435,8221
2436,8320
2437,8866
2438,8068
2439,8302
2440,8552
2441,8293
2442,8355
