n,time
640,8418
641,8650
642,9331
643,8797
644,8803
645,8684
646,8698
647,8763
648,8975
649,9008
650,9839
651,9859
652,8948
653,9057
654,12140
655,12196
656,8934
657,9279
658,9497
659,9247
660,8759
661,9036
662,8772
663,8961
664,8616
665,8757
666,8619
667,8700
668,8420
669,8453
670,8982
671,8259
672,8185
673,8486
674,8846
675,8567
676,8672
677,8806
678,8511
679,10579
680,8166
681,8352
682,8207
683,8638
684,8464
685,8951
686,8456
687,8342
688,8658
689,8726
690,8447
691,9135
692,8509
693,8713
694,8847
695,8599
696,8594
697,8253
698,8673
699,8390
700,8782
701,9207
702,8724
703,8971
704,11859
705,9056
706,9059
707,8576
708,8774
709,8483
710,8740
711,8525
712,9381
713,8442
714,8565
715,8645
716,8571
717,8534
718,8463
719,8201
720,8269
721,8577
722,8681
723,8526
724,8131
725,8136
726,8240
727,8584
728,8236
729,8519
730,8267
731,8328
732,8246
733,8285
734,8466
735,8200
736,8195
737,8430
738,8722
739,9978
740,9155
741,9881
742,9152
743,9123
744,9191
745,8967
746,9210
747,9904
748,9387
749,10320
750,10372
751,10245
752,11821
753,13279
754,11284
755,9871
756,10657
757,9222
758,9739
759,10516
760,9563
761,10253
762,9825
763,10783
764,12547
765,10976
766,9897
767,9715
768,9160
769,9631
770,10159
771,9361
772,9759
773,9073
774,9132
775,9011
776,8820
777,9306
778,9061
779,9290
780,8386
781,8435
782,8482
783,8395
784,8821
785,8535
786,8787
787,8759
788,8512
789,8262
790,8161
791,8216
792,8255
793,8270
794,8237
795,8193
796,8590
797,8294
798,8305
799,8483
800,8548
801,8838
802,8835
803,9111
804,9804
805,8953
806,8874
807,8519
808,8476
809,8718
810,8471
811,8565
812,8417
813,8151
814,8430
815,8509
816,8096
817,8917
818,8562
819,11373
820,8293
821,9623
822,8899
823,8328
824,8523
825,8655
826,8605
827,8293
828,8078
829,8007
830,8185
831,8188
832,8138
833,8615
834,7957
835,8531
836,8538
837,8793
838,8792
839,8896
840,9018
841,9272
842,12516
843,8990
844,8858
845,8655
846,9203
847,8764
848,9705
849,9221
850,10076
851,11412
852,9436
853,9533
854,8890
855,8579
856,9325
