420,15259
421,9107
422,8826
423,9859
424,12283
425,7765
426,11151
427,12944
428,9297
429,10209
430,13917
431,18806
432,8396
433,8836
434,8837
435,15860
436,13937
437,8026
438,9708
439,9568
440,12374
441,8977
442,8907
443,12564
444,10389
445,8566
446,17333
447,10810
448,10861
449,21941
450,11782
451,10049
452,14368
453,8436
454,9919
455,8817
456,11843
457,16021
458,10319
459,14427
460,9769
461,10239
462,9568
463,13336
464,13235
465,12474
466,17223
467,15039
468,14788
469,14929
470,9488
471,9919
472,10099
473,12423
474,10570
475,9348
476,9428
477,11152
478,15860
479,12504
480,10761
481,10791
482,10961
483,9648
484,10761
485,8967
486,10570
487,11281
488,10009
489,10460
490,10680
491,9247
492,9298
493,10540
494,9898
495,10180
496,9919
497,9407
498,9408
499,9959
500,8807
501,8807
502,9207
503,9177
504,8947
505,8646
506,8676
507,11682
508,13797
509,10079
510,10770
511,13586
512,12003
513,19747
514,18234
515,10259
516,10961
517,9959
518,9999
519,10170
520,11011
521,9879
522,18475
523,19227
524,10140
525,19006
526,10019
527,18505
528,10099
529,17634
530,22353
531,19837
532,18114
533,17874
534,10259
535,9468
536,9498
537,16381
538,11292
539,17974
540,18185
541,10159
542,9508
543,19768
544,21530
545,11822
546,11161
547,9618
548,18054
549,10299
550,20649
551,12143
552,21871
553,21621
554,19937
555,18345
556,11111
557,21270
558,11531
559,10269
560,10280
561,18305
562,12835
563,13966
564,15369
565,10400
566,10219
567,10009
568,9999
569,10119
570,9929
571,10129
572,11161
573,10109
574,10039
575,10249
576,10830
577,10300
578,10290
579,10290
580,10190
581,10220
582,10360
583,10340
584,10811
585,10681
586,14157
587,12002
588,10931
589,14467
590,13335
591,14528
592,10831
593,23374
594,13486
595,10760
596,10791
597,16902
598,12373
599,13075
600,13586
601,10911
602,11041
603,13446
604,11822
605,11852
606,15841
607,12814
608,12794
609,11462
610,11142
611,10921
612,11602
613,10741
614,10931
615,12473
616,12323
617,12714
618,16561
619,12203
620,13787
621,14007
622,12815
623,13876
624,13847
625,12033
626,14939
627,11161
628,11521
629,10329
630,11001
631,10770
632,12905
633,11502
634,12243
635,12053
636,11382
637,11362
638,11352
639,10941
640,10640
641,15499
642,12333
643,12253
644,11432
645,11562
646,11692
647,12504
648,12674
649,12654
650,12614
651,11011
652,13717
653,11131
654,11792
655,11953
656,12033
657,14648
658,15830
659,11131
660,11622
661,11672
662,11061
663,12263
664,13626
665,11993
666,11261
667,12764
668,12554
669,11552
670,11021
671,11071
672,11031
673,10991
674,11081
675,13936
676,13846
677,11041
678,10961
679,11963
680,11702
681,11291
682,11732
683,11291
684,11091
685,11031
686,12564
687,11552
688,11482
689,11171
690,11201
691,14828
692,11742
693,15910
694,14327
695,14087
696,15159
697,15209
698,11232
699,11231
700,14547
701,14227
702,13476
703,14338
704,11683
705,11392
706,11582
707,15550
708,13576
709,13505
710,12744
711,12725
712,11853
713,13626
714,13566
715,13465
716,12844
717,12715
718,15419
719,14778
720,14688
721,13726
722,12744
723,21200
724,16311
725,15390
726,13004
727,12604
728,12033
729,11772
730,12083
731,11943
732,11953
733,11963
734,17444
735,16361
736,14818
737,14156
738,16121
739,13946
740,13977
741,13075
742,13014
743,15820
744,15059
745,15019
746,13225
747,13646
748,15339
749,15239
750,15129
751,12945
752,13716
753,14467
754,22282
755,12864
756,12174
757,12744
758,12714
759,15910
760,17954
761,16421
762,15239
763,15189
764,13526
765,17232
766,14889
767,17152
768,14267
769,12614
770,12705
771,12764
772,16451
773,13806
774,13797
775,13235
776,12644
777,12704
778,12684
779,14798
780,13976
781,13786
782,13806
783,15970
784,18745
785,14127
786,13525
787,14368
788,15069
789,15900
790,16832
791,15289
792,16131
793,18926
794,18846
795,12694
796,13245
797,13997
798,16872
799,14438
800,16261
801,16170
802,16041
803,16030
804,15109
805,15309
806,14317
807,19106
808,19006
809,17544
810,15048
811,14347
812,14357
813,14297
814,15279
815,13506
816,16190
817,15690
818,15510
819,18074
820,16431
821,15349
822,14618
823,14498
824,14868
825,16812
826,13907
827,13916
828,13256
829,13396
830,17503
831,18365
832,16000
833,17023
834,19888
835,14047
836,14137
837,18696
838,27643
839,15921
840,21932
841,18315
842,19788
843,17162
844,17032
845,15029
846,15049
847,16231
848,18786
849,18666
850,17223
851,13777
852,13786
853,21400
854,16141
855,21281
856,16381
857,17373
858,18715
859,18745
860,19016
861,16442
862,16491
863,18445
864,17634
865,13916
866,13816
867,13806
868,13806
869,13826
870,13887
871,19136
872,18886
873,18806
874,16592
875,14788
876,14677
877,14107
878,17573
879,18826
880,18946
881,16742
882,14768
883,14057
884,14237
885,14037
886,14227
887,14157
888,14217
889,14207
890,14357
891,16181
892,19778
893,18194
894,18174
895,17884
896,18425
897,19697
898,37551
899,40787
900,33284
901,30238
902,41028
903,16471
904,23625
905,23455
906,23635
907,17593
908,20039
909,27172
910,19728
911,19627
912,18165
913,18094
914,18025
915,18496
916,16652
917,16371
918,15289
919,14587
920,15189
921,15159
922,16502
923,16521
924,22162
925,21911
926,17643
927,15490
928,14908
929,15649
930,15520
931,16601
932,16632
933,14898
934,15670
935,16711
936,15680
937,15550
938,16281
939,16341
940,19066
941,22362
942,17884
943,15009
944,15069
945,15109
946,14998
947,19718
948,18896
949,18846
950,16551
951,16511
952,16962
953,16922
954,16641
955,19257
956,20840
957,22172
958,22824
959,16442
960,18075
961,20669
962,15389
963,15379
964,16992
965,16912
966,16842
967,15931
968,16041
969,15850
970,19387
971,18555
972,22914
973,22834
974,17133
975,17303
976,18275
977,18204
978,18215
979,18536
980,25689
981,21090
982,32231
983,19447
984,18194
985,18305
986,17083
987,17102
988,20048
989,21480
990,26370
991,17563
992,17674
993,16741
994,15901
995,19016
996,19898
997,23274
998,40307
999,18475
1000,19728
1001,19777
1002,23705
1003,21872
1004,21912
1005,22062
1006,19016
1007,18876
1008,18846
1009,18836
1010,23514
1011,18094
1012,20329
1013,20179
1014,17823
1015,16361
1016,24176
1017,23906
1018,22383
1019,24526
1020,24366
1021,24457
1022,22312
1023,19487
1024,25769
1025,20710
1026,22533
1027,22673
1028,22733
1029,34355
1030,34285
1031,20609
1032,20499
1033,26069
1034,22553
1035,36789
1036,31140
1037,22773
1038,16751
1039,16481
1040,19477
1041,22533
1042,24697
1043,18455
1044,18385
1045,30508
1046,19497
1047,20810
1048,22643
1049,22583
1050,28504
1051,24777
1052,20719
1053,23074
1054,23184
1055,25228
1056,25057
1057,21631
1058,26821
1059,21401
1060,19968
1061,16822
1062,30007
1063,17323
1064,16943
1065,28774
1066,22773
1067,24838
1068,21200
1069,25198
1070,23284
1071,52299
1072,20208
1073,23214
1074,20048
1075,17293
1076,16922
1077,23675
1078,18064
1079,25639
1080,20529
1081,20278
1082,17833
1083,20138
1084,17163
1085,17483
1086,23975
1087,25789
1088,25609
1089,20189
1090,20168
1091,18886
1092,20179
1093,23925
1094,21671
1095,21500
1096,18936
1097,19447
1098,22163
1099,20699
1100,19337
1101,25909
1102,22182
1103,22042
1104,20569
1105,20759
1106,20529
1107,21020
1108,21010
1109,22263
1110,24076
1111,32391
1112,32281
1113,19166
1114,18605
1115,17714
1116,24236
1117,24036
1118,26400
1119,24376
1120,22492
1121,26791
1122,26290
1123,24546
1124,24196
1125,26450
1126,29176
1127,24346
1128,22403
1129,28063
1130,21300
1131,24166
1132,18395
1133,26811
1134,28464
1135,24306
1136,18304
1137,22763
1138,25038
1139,26841
1140,24777
1141,24837
1142,22813
1143,18886
1144,18304
1145,18194
1146,18195
1147,24777
1148,24857
1149,23104
1150,22934
1151,33914
1152,25158
1153,25047
1154,21551
1155,22252
1156,22813
1157,21511
1158,21321
1159,20198
1160,23424
1161,30618
1162,25047
1163,24777
1164,18325
1165,34145
1166,34034
1167,24857
1168,27192
1169,21321
1170,20269
1171,18285
1172,20309
1173,19306
1174,21591
1175,18225
1176,18415
1177,27573
1178,23144
1179,19608
1180,23134
1181,23334
1182,23464
1183,19678
1184,49664
1185,26310
1186,23965
1187,23905
1188,20889
1189,27472
1190,25980
1191,25669
1192,20639
1193,25318
1194,25478
1195,22102
1196,20859
1197,23735
1198,29616
1199,25839
1200,34756
1201,21090
1202,23965
1203,24257
1204,24216
1205,22663
1206,27402
1207,26129
1208,24236
1209,18866
1210,19848
1211,19918
1212,22703
1213,22643
1214,30217
1215,31840
1216,31519
1217,18976
1218,19317
1219,19046
1220,19037
1221,30437
1222,26370
1223,24146
1224,21050
1225,19868
1226,19207
1227,19517
1228,24356
1229,26350
1230,24497
1231,31921
1232,22713
1233,28704
1234,25068
1235,23364
1236,22022
1237,21912
1238,19547
1239,19697
1240,19477
1241,19456
1242,19457
1243,23584
1244,25028
1245,20699
1246,20629
1247,23395
1248,23404
1249,19617
1250,19597
1251,26239
1252,27072
1253,27122
1254,32341
1255,19708
1256,19687
1257,19978
1258,20078
1259,19578
1260,27162
1261,21912
1262,19768
1263,24797
1264,25047
1265,29276
1266,21992
1267,29847
1268,27993
1269,27803
1270,21050
1271,19928
1272,27703
1273,22192
1274,20119
1275,20159
1276,20108
1277,28073
1278,28034
1279,21040
1280,21060
1281,22182
1282,27552
1283,30107
1284,25529
1285,23815
1286,20159
1287,20338
1288,30118
1289,20259
1290,30167
1291,25488
1292,25568
1293,21080
1294,20259
1295,20178
1296,21350
1297,20489
1298,25879
1299,24136
1300,20679
1301,20269
1302,24617
1303,26040
1304,27913
1305,30218
1306,30288
1307,22864
1308,28834
1309,28384
1310,26089
1311,26170
1312,28254
1313,20569
1314,21191
1315,21912
1316,21771
1317,32903
1318,28384
1319,26169
1320,24597
1321,31119
1322,22803
1323,21691
1324,22924
1325,22903
1326,23244
1327,20849
1328,20900
1329,21000
1330,20659
1331,20700
1332,20820
1333,26591
1334,20839
1335,20850
1336,21030
1337,20750
1338,20870
1339,21240
1340,21000
1341,25018
1342,26570
1343,26801
1344,29577
1345,26961
1346,24897
1347,24878
1348,26681
1349,21100
1350,25048
1351,26710
1352,23464
1353,22011
1354,20940
1355,22212
1356,29947
1357,23756
1358,21141
1359,21621
1360,21210
1361,21180
1362,21351
1363,21541
1364,21290
1365,21591
1366,21340
1367,21291
1368,21711
1369,44786
1370,27061
1371,29506
1372,27212
1373,25278
1374,25037
1375,26841
1376,26801
1377,23465
1378,23505
1379,32672
1380,25989
1381,27352
1382,21661
1383,21381
1384,21480
1385,21581
1386,24346
1387,22793
1388,24828
1389,25549
1390,23745
1391,25328
1392,22373
1393,23124
1394,23825
1395,30628
1396,30307
1397,32903
1398,25688
1399,23996
1400,23916
1401,23885
1402,25629
1403,27703
1404,29857
1405,26430
1406,30428
1407,32442
1408,25829
1409,25769
1410,24537
1411,26240
1412,27953
1413,33053
1414,24537
1415,24526
1416,24557
1417,24576
1418,24447
1419,24997
1420,26380
1421,26330
1422,24787
1423,144825
1424,22463
1425,22152
1426,22192
1427,31129
1428,28424
1429,24817
1430,24807
1431,24807
1432,24847
1433,25018
1434,24968
1435,26881
1436,28865
1437,28625
1438,33734
1439,24777
1440,23475
1441,22393
1442,29756
1443,27292
1444,22583
1445,22493
1446,25398
1447,25419
1448,22973
1449,22532
1450,28505
1451,26911
1452,31249
1453,31340
1454,22744
1455,22743
1456,22714
1457,31520
1458,27442
1459,27251
1460,24597
1461,33113
1462,27031
1463,24165
1464,22983
1465,33734
1466,27082
1467,24357
1468,24196
1469,22803
1470,22713
1471,22704
1472,22754
1473,35217
1474,30377
1475,32181
1476,29466
1477,27492
1478,24246
1479,27483
1480,27402
1481,32091
1482,29286
1483,25468
1484,25709
1485,27402
1486,23013
1487,24056
1488,29386
1489,27483
1490,35217
1491,34756
1492,27462
1493,29746
1494,30428
1495,25980
1496,27733
1497,23144
1498,23154
1499,23164
1500,32492
1501,32411
1502,25900
1503,30848
1504,35087
1505,45386
1506,38904
1507,27883
1508,27953
1509,26230
1510,27813
1511,28053
1512,29766
1513,29807
1514,24327
1515,24186
1516,25439
1517,30899
1518,27993
1519,26390
1520,26350
1521,24748
1522,23304
1523,26210
1524,27772
1525,23455
1526,24357
1527,33954
1528,28123
1529,26280
1530,23475
1531,23925
1532,23534
1533,23896
1534,30077
1535,28204
1536,24817
1537,23515
1538,33654
1539,31540
1540,25118
1541,26871
1542,28293
1543,32552
1544,48312
1545,48672
1546,26220
1547,26139
1548,24667
1549,27984
1550,29817
1551,30027
1552,30408
1553,27292
1554,28945
1555,23915
1556,23915
1557,35257
1558,30197
1559,30187
1560,30167
1561,28264
1562,26821
1563,30748
1564,24176
1565,24997
1566,30819
1567,38924
1568,38634
1569,40046
1570,28745
1571,28885
1572,30849
1573,30868
1574,28734
1575,30639
1576,30528
1577,26861
1578,28625
1579,28644
1580,28724
1581,30618
1582,28815
1583,30848
1584,33254
1585,36349
1586,36429
1587,28864
1588,27032
1589,30618
1590,26971
1591,31129
1592,25759
1593,25899
1594,27252
1595,24286
1596,34666
1597,26030
1598,28063
1599,34035
1600,34065
1601,31289
1602,29416
1603,24477
1604,27572
1605,26380
1606,26310
1607,24887
1608,24597
1609,24747
1610,24627
1611,24647
1612,24677
1613,24787
1614,24687
1615,25088
1616,34025
1617,42951
1618,34045
1619,33864
1620,29345
1621,31810
1622,34305
1623,34195
1624,26601
1625,24967
1626,25288
1627,30047
1628,39395
1629,28044
1630,30008
1631,31830
1632,24947
1633,25137
1634,25338
1635,37993
1636,30258
1637,30197
1638,37953
1639,30097
1640,28023
1641,29987
1642,29977
1643,30198
1644,30107
1645,30358
1646,28745
1647,25378
1648,25268
1649,25218
1650,25278
1651,35187
1652,38373
1653,38293
1654,30158
1655,30127
1656,30137
1657,25669
1658,25509
1659,25588
1660,38904
1661,38794
1662,42420
1663,26821
1664,28655
1665,30358
1666,28384
1667,30578
1668,35527
1669,32612
1670,28675
1671,28955
1672,30297
1673,30488
1674,29376
1675,31299
1676,27552
1677,36018
1678,25829
1679,26240
1680,25850
1681,36138
1682,33003
1683,31210
1684,25919
1685,25989
1686,25939
1687,25949
1688,26020
1689,26099
1690,26050
1691,26040
1692,26050
1693,26430
1694,26080
1695,26049
1696,33604
1697,26109
1698,26039
1699,26140
1700,26130
1701,36158
1702,35988
1703,41829
1704,31350
1705,29566
1706,46328
1707,36700
1708,33353
1709,33243
1710,30859
1711,31560
1712,31290
1713,31410
1714,33674
1715,26219
1716,36800
1717,33935
1718,31219
1719,36039
1720,35949
1721,30999
1722,31249
1723,42370
1724,37091
1725,26430
1726,35297
1727,34185
1728,44074
1729,44654
1730,71726
1731,29747
1732,26510
1733,26420
1734,26911
1735,27011
1736,26600
1737,26571
1738,26600
1739,26681
1740,26941
1741,26560
1742,26590
1743,27022
1744,32030
1745,39805
1746,37251
1747,31590
1748,31520
1749,32061
1750,30228
1751,37151
1752,57329
1753,37231
1754,29987
1755,28134
1756,28024
1757,29987
1758,36840
1759,36740
1760,29676
1761,31820
1762,27131
1763,26971
1764,26982
1765,32752
1766,35157
1767,38974
1768,34846
1769,30257
1770,32171
1771,27011
1772,36078
1773,34496
1774,27182
1775,27132
1776,27161
1777,30929
1778,27593
1779,28895
1780,27322
1781,32571
1782,41739
1783,34977
1784,32492
1785,30458
1786,38724
1787,35017
1788,32873
1789,32752
1790,32983
1791,41128
1792,27532
1793,27623
1794,32793
1795,28875
1796,35537
1797,27623
1798,27613
1799,33013
1800,41249
1801,30798
1802,30738
1803,32713
1804,30678
1805,30638
1806,27612
1807,28143
1808,27592
1809,27583
1810,44134
1811,41740
1812,38483
1813,38874
1814,31460
1815,36279
1816,33684
1817,27843
1818,44545
1819,33443
1820,31059
1821,52380
1822,33233
1823,29165
1824,33013
1825,29015
1826,29476
1827,29456
1828,28033
1829,28344
1830,28304
1831,28063
1832,28104
1833,33534
1834,28273
1835,28153
1836,28183
1837,28194
1838,28254
1839,28183
1840,27984
1841,28113
1842,28223
1843,53692
1844,39675
1845,33514
1846,31530
1847,33654
1848,31500
1849,39435
1850,39425
1851,31460
1852,31540
1853,29636
1854,31590
1855,34145
1856,39616
1857,36168
1858,28895
1859,28384
1860,28364
1861,45537
1862,36379
1863,31971
1864,34135
1865,35978
1866,31650
1867,31570
1868,29767
1869,28424
1870,31209
1871,40447
1872,39565
1873,39495
1874,34827
1875,29005
1876,28624
1877,28624
1878,29215
1879,28774
1880,28795
1881,29225
1882,43342
1883,36790
1884,36720
1885,32051
1886,34456
1887,36490
1888,31991
1889,37872
1890,36850
1891,29296
1892,28895
1893,29276
1894,28825
1895,29406
1896,28895
1897,66877
1898,43142
1899,35126
1900,33304
1901,36870
1902,30568
1903,34616
1904,37131
1905,40377
1906,32581
1907,32803
1908,46839
1909,35267
1910,40487
1911,55145
1912,33123
1913,32973
1914,29296
1915,30829
1916,34606
1917,39986
1918,34595
1919,32943
1920,32692
1921,32632
1922,32231
1923,40607
1924,40256
1925,40658
1926,35166
1927,30969
1928,29506
1929,31189
1930,29897
1931,29386
1932,29236
1933,31931
1934,35387
1935,31199
1936,31069
1937,36510
1938,31360
1939,33224
1940,39596
1941,40978
1942,37231
1943,35548
1944,31479
1945,29926
1946,29566
1947,38022
1948,29666
1949,29827
1950,29596
1951,38163
1952,37882
1953,35748
1954,29967
1955,29917
1956,29476
1957,40887
1958,41358
1959,41399
1960,31239
1961,42952
1962,38302
1963,45186
1964,33884
1965,33844
1966,30077
1967,29987
1968,30157
1969,39715
1970,38543
1971,35878
1972,36069
1973,34064
1974,35587
1975,38573
1976,32401
1977,32181
1978,30879
1979,42831
1980,45316
1981,33894
1982,34054
1983,31851
1984,35768
1985,42110
1986,42070
1987,42240
1988,33754
1989,30167
1990,30027
1991,31650
1992,38543
1993,41780
1994,38754
1995,38924
1996,36480
1997,34175
1998,36579
1999,34235
2000,39084
2001,42651
2002,65424
2003,170073
2004,64753
2005,30748
2006,30679
2007,39364
2008,39605
2009,37010
2010,34706
2011,34766
2012,36950
2013,34686
2014,36980
2015,34856
2016,34766
2017,30999
2018,31470
2019,30959
2020,31500
2021,31059
2022,30648
2023,31099
2024,31550
2025,31119
2026,31540
2027,31069
2028,31580
2029,31720
2030,31039
2031,31049
2032,31149
2033,31690
2034,31339
2035,41529
2036,31220
2037,31219
2038,47490
2039,40206
2040,40266
2041,43032
2042,42851
2043,37111
2044,47971
2045,36800
2046,37561
2047,31460
2048,59643
2049,58130
2050,44063
2051,44154
2052,44474
2053,52079
2054,53522
2055,44345
2056,35488
2057,35127
2058,40106
2059,31339
2060,31359
2061,47440
2062,31469
2063,31991
2064,37772
2065,37842
2066,40226
2067,31440
2068,32221
2069,31851
2070,31550
2071,32522
2072,43743
2073,43623
2074,43513
2075,54473
2076,37811
2077,47871
2078,33273
2079,44404
2080,43903
2081,37952
2082,37772
2083,37872
2084,37812
2085,33474
2086,32282
2087,32011
2088,32642
2089,34004
2090,33274
2091,31961
2092,31990
2093,51378
2094,38363
2095,44645
2096,32442
2097,44655
2098,38343
2099,40898
2100,41148
2101,45246
2102,40998
2103,35607
2104,32121
2105,50586
2106,49313
2107,48953
2108,38934
2109,36379
2110,33103
2111,59874
2112,32351
2113,32512
2114,32412
2115,32321
2116,45837
2117,48342
2118,41209
2119,38553
2120,36269
2121,34035
2122,41820
2123,32562
2124,34435
2125,36670
2126,36820
2127,39225
2128,32652
2129,32632
2130,32562
2131,36549
2132,32682
2133,32722
2134,32722
2135,33264
2136,33243
2137,32762
2138,32763
2139,44024
2140,45516
2141,45507
2142,45316
2143,36559
2144,32712
2145,32823
2146,39605
2147,42150
2148,32982
2149,34545
2150,34776
2151,33043
2152,37601
2153,33073
2154,34937
2155,42000
2156,41900
2157,41669
2158,36590
2159,39515
2160,36679
2161,35327
2162,42631
2163,49785
2164,36850
2165,49474
2166,36810
2167,37141
2168,37200
2169,37812
2170,42972
2171,37622
2172,40086
2173,35477
2174,33694
2175,33674
2176,33203
2177,33283
2178,35307
2179,33163
2180,33674
2181,33303
2182,33243
2183,42731
2184,42561
2185,42651
2186,33384
2187,35147
2188,33343
2189,42922
2190,42731
2191,39976
2192,33364
2193,47300
2194,40387
2195,37893
2196,39976
2197,50596
2198,50466
2199,43322
2200,46859
2201,40467
2202,40437
2203,37741
2204,38033
2205,33785
2206,46348
2207,42801
2208,34645
2209,33634
2210,33664
2211,33584
2212,42862
2213,43723
2214,47310
2215,47511
2216,40818
2217,41159
2218,41128
2219,40808
2220,36089
2221,43112
2222,42991
2223,40797
2224,34415
2225,43853
2226,43433
2227,41609
2228,36530
2229,44304
2230,47550
2231,35016
2232,59613
2233,41419
2234,34315
2235,44234
2236,41258
2237,39425
2238,35187
2239,44204
2240,47520
2241,40898
2242,36449
2243,47981
2244,52259
2245,41309
2246,41349
2247,38633
2248,41549
2249,47961
2250,73751
2251,38874
2252,38893
2253,39044
2254,41539
2255,34856
2256,35147
2257,34546
2258,52330
2259,48753
2260,38994
2261,39144
2262,49053
2263,45106
2264,53040
2265,41219
2266,34887
2267,35207
2268,34436
2269,48783
2270,35407
2271,35157
2272,34726
2273,35257
2274,41980
2275,37050
2276,35097
2277,45887
2278,44835
2279,44705
2280,39445
2281,49324
2282,39004
2283,36840
2284,39165
2285,42090
2286,44925
2287,74331
2288,48392
2289,38924
2290,40086
2291,42261
2292,46588
2293,46208
2294,44875
2295,39315
2296,36940
2297,39115
2298,39325
2299,39135
2300,39215
2301,39385
2302,45206
2303,74792
2304,38823
2305,39175
2306,44605
2307,36699
2308,42210
2309,44916
2310,44985
2311,39245
2312,37091
2313,39846
2314,37631
2315,35468
2316,42831
2317,49644
2318,54003
2319,54113
2320,40046
2321,39896
2322,42862
2323,39725
2324,49675
2325,39996
2326,59624
2327,36189
2328,36209
2329,35668
2330,35708
2331,35688
2332,35458
2333,35728
2334,35688
2335,35418
2336,50206
2337,37902
2338,47309
2339,43001
2340,62048
2341,49534
2342,37632
2343,40337
2344,42601
2345,43132
2346,35858
2347,35868
2348,35677
2349,37932
2350,47861
2351,47090
2352,43863
2353,53982
2354,46218
2355,49755
2356,50556
2357,49624
2358,42861
2359,42962
2360,40307
2361,50536
2362,45817
2363,44114
2364,36018
2365,35929
2366,36229
2367,35999
2368,43232
2369,40417
2370,37762
2371,37341
2372,36880
2373,48192
2374,49164
2375,60806
2376,50276
2377,41339
2378,54463
2379,40386
2380,40267
2381,40337
2382,40417
2383,40246
2384,39795
2385,36229
2386,36259
2387,36239
2388,37020
2389,37070
2390,54424
2391,37291
2392,36559
2393,36379
2394,36469
2395,36569
2396,36650
2397,37211
2398,36419
2399,37171
2400,36680
2401,36670
2402,36490
2403,36759
2404,36569
2405,59282
2406,42060
2407,44624
2408,56126
2409,57890
2410,41119
2411,36850
2412,38123
2413,41519
2414,36449
2415,36550
2416,36550
2417,36560
2418,36549
2419,36510
2420,46889
2421,57970
2422,40777
2423,38022
2424,36589
2425,37271
2426,36930
2427,36880
2428,51247
2429,69271
2430,36730
2431,36990
2432,36800
2433,37351
2434,48823
2435,46929
2436,46929
2437,51278
2438,43823
2439,39155
2440,36850
2441,55756
2442,52290
2443,65014
2444,79562
2445,37291
2446,44895
2447,41999
2448,37160
2449,39445
2450,36951
2451,36930
2452,36971
2453,37572
2454,37541
2455,37631
2456,55806
2457,51848
2458,44554
2459,47430
2460,41519
2461,44345
2462,45006
2463,42110
2464,48151
2465,52209
2466,52219
2467,37561
2468,39566
2469,37201
2470,37211
2471,49384
2472,51759
2473,57118
2474,47921
2475,47731
2476,47530
2477,44585
2478,44525
2479,45136
2480,48171
2481,54143
2482,37452
2483,37612
2484,52520
2485,52590
2486,42320
2487,44995
2488,47971
2489,37572
2490,37672
2491,38484
2492,41900
2493,37932
2494,61156
2495,53110
2496,45797
2497,40126
2498,37611
2499,38102
2500,38132
2501,37932
2502,37792
2503,38122
